,OID_,pop10,Area_m2,Area_km2,BlockGp_ID,In2017Zone,Island,name
427,427,3213,17351281.1753,17.3512811753,428,1,BI, 
428,428,2037,1359179.86191,1.35917986191,429,200,BI, 
429,429,1236,4823231.7896,4.8232317896,430,1,BI, 
430,430,1331,29457462.677,29.457462677,431,1,BI, 
431,431,2096,210885623.19,210.88562319,432,200,BI, 
432,432,906,270681.072841,0.270681072841,433,200,Oahu, 
433,433,1799,106665.183983,0.106665183983,434,200,Oahu, 
434,434,2933,215359.456171,0.215359456171,435,200,Oahu, 
435,435,374,4969181.23195,4.96918123195,436,200,Oahu, 
436,436,2575,1045361.68787,1.04536168787,437,200,Oahu, 
437,437,1637,82587.8051927,0.0825878051927,438,200,Oahu, 
438,438,2625,5221453.96711,5.22145396711,439,200,Oahu, 
439,439,949,190700.783124,0.190700783124,440,200,Oahu, 
440,440,1254,280991.567331,0.280991567331,441,200,Oahu, 
441,441,2871,397777.613143,0.397777613143,442,200,Oahu, 
442,442,3281,1368631.06008,1.36863106008,443,200,Oahu, 
443,443,2584,1212378.81276,1.21237881276,444,200,Oahu, 
444,444,728,152819.80791,0.15281980791,445,200,Oahu, 
445,445,2386,1267603.57532,1.26760357532,446,200,Oahu, 
446,446,2748,797919.245765,0.797919245765,447,200,Oahu, 
447,447,3403,1807521.88358,1.80752188358,448,200,Oahu, 
448,448,2338,387311.68485,0.38731168485,449,200,Oahu, 
449,449,474,308629.64354,0.30862964354,450,200,Oahu, 
450,450,1078,101072.775524,0.101072775524,451,200,Oahu, 
451,451,1627,174483.427875,0.174483427875,452,200,Oahu, 
452,452,967,115037.155281,0.115037155281,453,200,Oahu, 
453,453,1129,159402.105495,0.159402105495,454,200,Oahu, 
454,454,993,182565.530789,0.182565530789,455,200,Oahu, 
455,455,1448,250669.73141,0.25066973141,456,200,Oahu, 
456,456,2173,643658.970165,0.643658970165,457,200,Oahu, 
457,457,1066,2540767.46774,2.54076746774,458,200,Oahu, 
458,458,895,221748.278414,0.221748278414,459,200,Oahu, 
459,459,2452,6930658.38137,6.93065838137,460,200,Oahu, 
460,460,2222,20564171.8808,20.5641718808,461,200,Oahu, 
461,461,916,48244124.8567,48.2441248567,462,200,Oahu, 
462,462,2448,29569868.6326,29.5698686326,463,200,Oahu, 
463,463,1536,164126.171435,0.164126171435,464,200,Oahu, 
464,464,1147,704052.079582,0.704052079582,465,200,Oahu, 
465,465,1218,62396.342005,0.062396342005,466,200,Oahu, 
466,466,1131,1260760.27169,1.26076027169,467,1,Oahu, 
467,467,2409,2447128.08716,2.44712808716,468,200,Oahu, 
468,468,1032,434021.994689,0.434021994689,469,200,Oahu, 
469,469,1842,518123.393838,0.518123393838,470,200,Oahu, 
470,470,2955,2157520.33601,2.15752033601,471,200,Oahu, 
471,471,2500,344181.840738,0.344181840738,472,200,Oahu, 
472,472,2136,798525.59669,0.79852559669,473,200,Oahu, 
473,473,1948,204409.807775,0.204409807775,474,200,Oahu, 
474,474,1467,510984.857273,0.510984857273,475,200,Oahu, 
475,475,1920,1193784.97153,1.19378497153,476,200,Oahu, 
476,476,1332,180335.278025,0.180335278025,477,200,Oahu, 
477,477,2850,1326141.71178,1.32614171178,478,200,Oahu, 
478,478,1785,386099.624744,0.386099624744,479,200,Oahu, 
479,479,2102,413335.200069,0.413335200069,480,200,Oahu, 
480,480,812,34952.9127239,0.0349529127239,481,200,Oahu, 
481,481,1012,254030.538411,0.254030538411,482,200,Oahu, 
482,482,2895,490240.896227,0.490240896227,483,200,Oahu, 
483,483,2372,531360.268297,0.531360268297,484,200,Oahu, 
484,484,2227,273603.256195,0.273603256195,485,200,Oahu, 
485,485,2059,202509.173639,0.202509173639,486,200,Oahu, 
486,486,1168,197258.730568,0.197258730568,487,200,Oahu, 
487,487,1200,127977.040489,0.127977040489,488,200,Oahu, 
488,488,1117,187735.994271,0.187735994271,489,200,Oahu, 
489,489,585,83285.43098659998,0.0832854309866,490,200,Oahu, 
490,490,2643,254672.578089,0.254672578089,491,200,Oahu, 
491,491,1701,86520.9177764,0.0865209177764,492,200,Oahu, 
492,492,927,78868.47900409998,0.0788684790041,493,200,Oahu, 
493,493,440,31243.8353255,0.0312438353255,494,200,Oahu, 
494,494,315,172827.567185,0.172827567185,495,200,Oahu, 
495,495,774,351751.18942,0.35175118942,496,200,Oahu, 
496,496,2764,847365.3919179998,0.847365391918,497,200,Oahu, 
497,497,877,737969.214026,0.737969214026,498,1,Oahu, 
498,498,1817,3220738.42147,3.22073842147,499,200,Oahu, 
499,499,1729,532828.965561,0.532828965561,500,200,Oahu, 
500,500,8,1129168.57008,1.12916857008,501,200,Oahu, 
501,501,2179,210160.30124,0.21016030124,502,200,Oahu, 
502,502,1280,572003.814468,0.572003814468,503,200,Oahu, 
503,503,2926,987559.57566,0.98755957566,504,200,Oahu, 
504,504,1631,1226018.38787,1.22601838787,505,1,Oahu, 
505,505,3048,1128030.97612,1.12803097612,506,200,Oahu, 
506,506,1965,248954.85706,0.24895485706,507,200,Oahu, 
507,507,1918,887557.178557,0.887557178557,508,200,Oahu, 
508,508,5,4988041.84402,4.98804184402,509,200,Oahu, 
509,509,1594,1229632.48505,1.22963248505,510,200,Oahu, 
510,510,1079,137537.853021,0.137537853021,511,200,Oahu, 
511,511,1156,165361.324642,0.165361324642,512,200,Oahu, 
512,512,2893,6179367.13963,6.17936713963,513,200,Oahu, 
513,513,1048,664745.042985,0.664745042985,514,200,Oahu, 
514,514,1688,174450.420076,0.174450420076,515,200,Oahu, 
515,515,1845,585507.291065,0.585507291065,516,200,Oahu, 
516,516,1000,321904.541541,0.321904541541,517,200,Oahu, 
517,517,1932,664349.58177,0.66434958177,518,200,Oahu, 
518,518,1508,869348.5509079999,0.869348550908,519,200,Oahu, 
519,519,341,7834524.90171,7.83452490171,520,200,Oahu, 
520,520,2281,1465850.3522,1.4658503522,521,200,Oahu, 
521,521,800,338788.768636,0.338788768636,522,200,Oahu, 
522,522,840,270453.67601,0.27045367601,523,200,Oahu, 
523,523,995,1211099.10354,1.21109910354,524,200,Oahu, 
524,524,665,2472073.25708,2.47207325708,525,200,Oahu, 
525,525,1178,550722.768779,0.550722768779,526,200,Oahu, 
526,526,1872,453295.954913,0.453295954913,527,200,Oahu, 
527,527,610,1629364.24744,1.62936424744,528,200,Oahu, 
528,528,2280,708340.028463,0.708340028463,529,200,Oahu, 
529,529,1245,1003145.02174,1.00314502174,530,200,Oahu, 
530,530,1076,252401.562366,0.252401562366,531,200,Oahu, 
531,531,1654,431634.984819,0.431634984819,532,200,Oahu, 
532,532,2920,1005525.25049,1.00552525049,533,200,Oahu, 
533,533,1298,7492254.508829999,7.49225450883,534,200,Oahu, 
534,534,1114,474179.596728,0.474179596728,535,200,Oahu, 
535,535,2150,523739.041671,0.523739041671,536,200,Oahu, 
536,536,1467,618066.578613,0.618066578613,537,200,Oahu, 
537,537,3374,4134062.02749,4.13406202749,538,200,Oahu, 
538,538,1585,1327574.94133,1.32757494133,539,200,Oahu, 
539,539,2318,150713.285918,0.150713285918,540,200,Oahu, 
540,540,2049,150933.585066,0.150933585066,541,200,Oahu, 
541,541,1351,299386.786748,0.299386786748,542,200,Oahu, 
542,542,1386,3436305.90011,3.43630590011,543,200,Oahu, 
543,543,2278,757877.136,0.757877136,544,200,Oahu, 
544,544,2668,888539.166484,0.888539166484,545,200,Oahu, 
545,545,1496,376697.713132,0.376697713132,546,200,Oahu, 
546,546,765,222023.663375,0.222023663375,547,200,Oahu, 
547,547,1079,443177.564147,0.443177564147,548,200,Oahu, 
548,548,1420,418389.606199,0.418389606199,549,200,Oahu, 
549,549,1627,444297.778247,0.444297778247,550,200,Oahu, 
550,550,1437,579915.686077,0.579915686077,551,200,Oahu, 
551,551,1343,1374663.60364,1.37466360364,552,200,Oahu, 
552,552,2068,403618.084394,0.403618084394,553,200,Oahu, 
553,553,1006,493859.829239,0.493859829239,554,200,Oahu, 
554,554,2125,771991.6952449998,0.771991695245,555,200,Oahu, 
555,555,2016,10438006.6487,10.4380066487,556,1,Oahu, 
556,556,1013,367861.013476,0.367861013476,557,200,Oahu, 
557,557,2162,1946964.78269,1.94696478269,558,200,Oahu, 
558,558,2280,6187328.18004,6.18732818004,559,1,Oahu, 
559,559,1411,269594.434599,0.269594434599,560,200,Oahu, 
560,560,1190,310560.515797,0.310560515797,561,200,Oahu, 
561,561,468,326063.067249,0.326063067249,562,200,Oahu, 
562,562,3066,5881641.12172,5.88164112172,563,200,Oahu, 
563,563,1201,386501.051604,0.386501051604,564,200,Oahu, 
564,564,2952,1317914.22912,1.31791422912,565,200,Oahu, 
565,565,1504,471062.35415,0.47106235415,566,200,Oahu, 
566,566,933,398879.595947,0.398879595947,567,200,Oahu, 
567,567,2679,286522.363542,0.286522363542,568,200,Oahu, 
568,568,1984,221685.060997,0.221685060997,569,200,Oahu, 
569,569,251,1434717.72837,1.43471772837,570,200,Oahu, 
570,570,720,194649.069372,0.194649069372,571,200,Oahu, 
571,571,830,206195.544431,0.206195544431,572,200,Oahu, 
572,572,1,1938860.01374,1.93886001374,573,200,Oahu, 
573,573,1667,777620.822192,0.777620822192,574,200,Oahu, 
574,574,1838,659242.468613,0.659242468613,575,1,Oahu, 
575,575,1706,8334514.26761,8.33451426761,576,1,Oahu, 
576,576,2253,486323.369956,0.486323369956,577,200,Oahu, 
577,577,3481,653856.189523,0.653856189523,578,200,Oahu, 
578,578,2581,961593.413719,0.961593413719,579,200,Oahu, 
579,579,2209,587127.305132,0.587127305132,580,1,Oahu, 
580,580,2398,257005.10935,0.25700510935,581,1,Oahu, 
581,581,2766,11289891.1064,11.2898911064,582,200,Oahu, 
582,582,2329,3398831.44678,3.39883144678,583,200,Oahu, 
583,583,1794,187831.621533,0.187831621533,584,200,Oahu, 
584,584,972,594515.919091,0.594515919091,585,200,Oahu, 
585,585,1049,298719.92466,0.29871992466,586,200,Oahu, 
586,586,1618,141223.86334,0.14122386334,587,200,Oahu, 
587,587,2835,408205.349534,0.408205349534,588,200,Oahu, 
588,588,2259,593118.443191,0.593118443191,589,200,Oahu, 
589,589,1495,2735393.72478,2.73539372478,590,200,Oahu, 
590,590,973,1712390.03983,1.71239003983,591,200,Oahu, 
591,591,891,9862747.27429,9.86274727429,592,1,Oahu, 
592,592,1885,871708.6589379999,0.871708658938,593,1,Oahu, 
593,593,922,1904966.83703,1.90496683703,594,1,Oahu, 
594,594,907,7574966.17659,7.57496617659,595,200,Oahu, 
595,595,1376,20093817.9207,20.0938179207,596,200,Oahu, 
596,596,1495,1145641.76893,1.14564176893,597,200,Oahu, 
597,597,2178,1166781.03312,1.16678103312,598,200,Oahu, 
598,598,2136,19763930.06,19.76393006,599,200,Oahu, 
599,599,748,274206.665971,0.274206665971,600,200,Oahu, 
600,600,1359,3487921.11682,3.48792111682,601,200,Oahu, 
601,601,1526,1110747.3227,1.1107473227,602,200,Oahu, 
602,602,1671,300857.711902,0.300857711902,603,200,Oahu, 
603,603,4479,463711.440371,0.463711440371,604,200,Oahu, 
604,604,1001,34273.3289562,0.0342733289562,605,200,Oahu, 
605,605,1740,54132.1646101,0.0541321646101,606,200,Oahu, 
606,606,1099,495443.645513,0.495443645513,607,1,Oahu, 
607,607,1623,3539145.14559,3.53914514559,608,1,Oahu, 
608,608,784,537167.09222,0.53716709222,609,200,Oahu, 
609,609,862,562939.338389,0.562939338389,610,200,Oahu, 
610,610,753,434603.90376,0.43460390376,611,200,Oahu, 
611,611,2354,797095.833709,0.797095833709,612,1,Oahu, 
612,612,1094,667854.749471,0.667854749471,613,200,Oahu, 
613,613,719,470263.227877,0.470263227877,614,200,Oahu, 
614,614,1819,461325.15553,0.46132515553,615,200,Oahu, 
615,615,2721,1255884.87324,1.25588487324,616,200,Oahu, 
616,616,2845,527450.898904,0.527450898904,617,200,Oahu, 
617,617,777,28971690.57,28.97169057,618,200,Oahu, 
618,618,1220,672169.385064,0.672169385064,619,200,Oahu, 
619,619,2630,466680.110722,0.466680110722,620,1,Oahu, 
620,620,1164,294251.831002,0.294251831002,621,200,Oahu, 
621,621,1245,199932.690989,0.199932690989,622,200,Oahu, 
622,622,2217,2747587.49589,2.74758749589,623,200,Oahu, 
623,623,3303,913312.688686,0.913312688686,624,200,Oahu, 
624,624,1577,449782.757,0.449782757,625,200,Oahu, 
625,625,1501,515682.206829,0.515682206829,626,200,Oahu, 
626,626,1176,162983.100566,0.162983100566,627,200,Oahu, 
627,627,245,2608619.40651,2.60861940651,628,200,Oahu, 
628,628,1538,720582.9136139998,0.720582913614,629,200,Oahu, 
629,629,2226,3224386.31599,3.22438631599,630,200,Oahu, 
630,630,1081,5223096.00114,5.22309600114,631,200,Oahu, 
631,631,2040,1344760.02205,1.34476002205,632,200,Oahu, 
632,632,1142,533392.85051,0.53339285051,633,200,Oahu, 
633,633,603,411694.219524,0.411694219524,634,200,Oahu, 
634,634,720,978221.836515,0.978221836515,635,200,Oahu, 
635,635,1959,1635771.44695,1.63577144695,636,200,Oahu, 
636,636,915,360409.094361,0.360409094361,637,200,Oahu, 
637,637,1113,43194.6682953,0.0431946682953,638,200,Oahu, 
638,638,1050,3340272.71515,3.34027271515,639,200,Oahu, 
639,639,2763,1695344.46196,1.69534446196,640,200,Oahu, 
640,640,2112,419868.370938,0.419868370938,641,200,Oahu, 
641,641,3981,7231440.940399999,7.2314409404,642,200,Oahu, 
642,642,1873,202078.629879,0.202078629879,643,200,Oahu, 
643,643,2680,310467.096586,0.310467096586,644,200,Oahu, 
644,644,1131,638545.087438,0.638545087438,645,200,Oahu, 
645,645,1220,379578.46083,0.37957846083,646,200,Oahu, 
646,646,1242,1216098.13555,1.21609813555,647,1,Oahu, 
647,647,2038,547917.441977,0.547917441977,648,200,Oahu, 
648,648,1273,1727713.85789,1.72771385789,649,200,Oahu, 
649,649,583,951994.081324,0.951994081324,650,1,Oahu, 
650,650,1045,3321705.50306,3.32170550306,651,200,Oahu, 
651,651,1224,3434981.69679,3.43498169679,652,200,BI, 
652,652,709,3408159.69686,3.40815969686,653,1,BI, 
653,653,1571,4254929.66366,4.25492966366,654,1,BI, 
654,654,1172,462870.520193,0.462870520193,655,200,Oahu, 
655,655,2406,575865.934138,0.575865934138,656,200,Oahu, 
656,656,1000,32206.521613,0.032206521613,657,200,Oahu, 
657,657,1045,174181.023757,0.174181023757,658,200,Oahu, 
658,658,1359,222685.377396,0.222685377396,659,200,Oahu, 
659,659,874,215223.716915,0.215223716915,660,200,Oahu, 
660,660,1455,301595.400805,0.301595400805,661,200,Oahu, 
661,661,1682,76841.1673479,0.0768411673479,662,200,Oahu, 
662,662,1547,76400.7784696,0.0764007784696,663,200,Oahu, 
663,663,923,486867.064594,0.486867064594,664,200,Oahu, 
664,664,1817,326777.237965,0.326777237965,665,200,Oahu, 
665,665,1022,386255.872218,0.386255872218,666,200,Oahu, 
666,666,138,510151.511516,0.510151511516,667,200,Oahu, 
667,667,2249,1516005.21741,1.51600521741,668,200,Oahu, 
668,668,2720,656142.185951,0.656142185951,669,200,Oahu, 
669,669,2570,496881.11523,0.49688111523,670,200,Oahu, 
670,670,1697,193701.77958,0.19370177958,671,200,Oahu, 
671,671,1631,762531.3789409999,0.762531378941,672,200,Oahu, 
672,672,1941,506694.515867,0.506694515867,673,200,Oahu, 
673,673,1985,347454.235103,0.347454235103,674,200,Oahu, 
674,674,1519,673182.924977,0.673182924977,675,200,Oahu, 
675,675,925,1020071.96404,1.02007196404,676,200,Oahu, 
676,676,4365,1665128.15728,1.66512815728,677,200,Oahu, 
677,677,2084,19930766.4745,19.9307664745,678,200,Oahu, 
678,678,2158,825449.251817,0.825449251817,679,200,Oahu, 
679,679,1113,136182.19715,0.13618219715,680,200,Oahu, 
680,680,4664,1062290.01657,1.06229001657,681,1,Oahu, 
681,681,4190,401626.101516,0.401626101516,682,1,Oahu, 
682,682,2211,395076.690441,0.395076690441,683,1,Oahu, 
683,683,3899,642486.493207,0.642486493207,684,200,Oahu, 
684,684,5882,2150872.16922,2.15087216922,685,200,Oahu, 
685,685,1924,2352290.60231,2.35229060231,686,200,Oahu, 
686,686,297,1750085.74796,1.75008574796,687,200,Oahu, 
687,687,369,2686083.99003,2.68608399003,688,200,Oahu, 
688,688,13,3530444.32448,3.53044432448,689,200,Oahu, 
689,689,1315,493931.210529,0.493931210529,690,200,BI, 
690,690,1627,1132219.1897,1.1322191897,691,1,BI, 
691,691,791,1219953.66262,1.21995366262,692,1,BI, 
692,692,339,348578.14938,0.34857814938,693,1,BI, 
693,693,868,762363.0285559999,0.762363028556,694,1,BI, 
694,694,1296,452785.442627,0.452785442627,695,1,BI, 
695,695,170,185052636.008,185.052636008,696,200, , 
696,696,1480,311758627.509,311.758627509,697,200,Kauai, 
697,697,226,10338602.2509,10.3386022509,698,200,Kauai, 
698,698,150,3247884.01062,3.24788401062,699,1,Kauai, 
699,699,90,30974397.2081,30.9743972081,700,200, , 
700,700,2032,3186411.64907,3.18641164907,701,200,Kauai, 
701,701,434,713130.312604,0.713130312604,702,1,Kauai, 
702,702,274,378162.518152,0.378162518152,703,200,Kauai, 
703,703,2777,3244363.40183,3.24436340183,704,200,Kauai, 
704,704,1282,543330.518286,0.543330518286,705,200,Kauai, 
705,705,2273,2132397.55754,2.13239755754,706,1,Kauai, 
706,706,654,2032768.7057,2.0327687057,707,200,Kauai, 
707,707,1637,804697.057561,0.804697057561,708,200,Kauai, 
708,708,631,1650806.45981,1.65080645981,709,200,Kauai, 
709,709,802,697845.168558,0.697845168558,710,200,Kauai, 
710,710,752,387549.58639,0.38754958639,711,200,Kauai, 
711,711,1646,1153190.97652,1.15319097652,712,200,Kauai, 
712,712,1151,1277723.94379,1.27772394379,713,200,Kauai, 
713,713,1290,1402350.97275,1.40235097275,714,200,Kauai, 
714,714,1633,1806079.72824,1.80607972824,715,200,Kauai, 
715,715,1523,881822.468233,0.881822468233,716,200,Kauai, 
716,716,1271,1593945.79874,1.59394579874,717,200,Kauai, 
717,717,1429,4325361.50304,4.32536150304,718,200,Kauai, 
718,718,1304,1929785.30343,1.92978530343,719,200,Kauai, 
719,719,1942,2657108.63191,2.65710863191,720,200,Kauai, 
720,720,1893,639910.388081,0.639910388081,721,200,Kauai, 
721,721,2012,139669522.124,139.669522124,722,1,Kauai, 
722,722,1703,3395021.16222,3.39502116222,723,200,Kauai, 
723,723,945,1559546.51526,1.55954651526,724,1,Kauai, 
724,724,616,10448206.0052,10.4482060052,725,1,Kauai, 
725,725,2851,12598088.9817,12.5980889817,726,1,Kauai, 
726,726,1250,2130517.51883,2.13051751883,727,1,Kauai, 
727,727,676,23777725.174,23.777725174,728,1,Kauai, 
728,728,2390,2029220.87819,2.02922087819,729,200,Kauai, 
729,729,1139,61768812.08,61.76881208,730,1,Kauai, 
730,730,1372,2193893.80049,2.19389380049,731,1,Kauai, 
731,731,1555,2138208.25454,2.13820825454,732,1,Kauai, 
732,732,1271,1773132.06249,1.77313206249,733,1,Kauai, 
733,733,442,1757105.83371,1.75710583371,734,1,Kauai, 
734,734,1773,3555368.98243,3.55536898243,735,200,Kauai, 
735,735,2060,106600002.402,106.600002402,736,200,Kauai, 
736,736,902,201535107.21,201.53510721,737,200,Kauai, 
737,737,619,3262311.1131,3.2623111131,738,200,Kauai, 
738,738,2172,195454231.552,195.454231552,739,200,Kauai, 
739,739,2196,8025637.17953,8.02563717953,740,1,Kauai, 
740,740,1034,1715486.98111,1.71548698111,741,1,Kauai, 
741,741,1345,2354479.62123,2.35447962123,742,200,Kauai, 
742,742,384,27336803.4866,27.3368034866,743,200,Kauai, 
743,743,455,2974846.87089,2.97484687089,744,200,Kauai, 
744,744,1705,12289121.1432,12.2891211432,745,200,Kauai, 
745,745,977,10150107.0619,10.1501070619,746,1,Kauai, 
746,746,2012,8966906.04494,8.96690604494,747,1,Kauai, 
747,747,579,229083249.197,229.083249197,748,200,Kauai, 
748,748,998,7269767.157239999,7.26976715724,749,200,Maui, 
749,749,900,1051417.44159,1.05141744159,750,200,Maui, 
750,750,1567,297811.168188,0.297811168188,751,200,Maui, 
751,751,1095,627362.183816,0.627362183816,752,200,Maui, 
752,752,2352,567364.740948,0.567364740948,753,200,Maui, 
753,753,1979,551020.357825,0.551020357825,754,200,Maui, 
754,754,1709,290962.366438,0.290962366438,755,200,Maui, 
755,755,2302,2469993.28363,2.46999328363,756,200,Maui, 
756,756,1450,343097.790092,0.343097790092,757,200,Maui, 
757,757,1403,360548.404081,0.360548404081,758,200,Maui, 
758,758,829,313751.291909,0.313751291909,759,200,Maui, 
759,759,891,343579.453241,0.343579453241,760,200,Maui, 
760,760,897,358620.923837,0.358620923837,761,200,Maui, 
761,761,2615,107172910.969,107.172910969,762,200,Maui, 
762,762,1345,5638738.80976,5.63873880976,763,1,Maui, 
763,763,1690,1020339.47104,1.02033947104,764,200,Maui, 
764,764,1278,480590.910218,0.480590910218,765,200,Maui, 
765,765,2110,365039657.948,365.039657948,766,200, , 
766,766,1025,438831.788614,0.438831788614,767,200, , 
767,767,2451,41680561.9294,41.6805619294,768,1,Maui, 
768,768,2143,2441604.6085,2.4416046085,769,1,Maui, 
769,769,2036,11767109.7304,11.7671097304,770,200,Maui, 
770,770,1655,840643.943692,0.840643943692,771,1,Maui, 
771,771,1826,1087315.12899,1.08731512899,772,1,Maui, 
772,772,2720,2791914.25668,2.79191425668,773,1,Maui, 
773,773,849,322435.356399,0.322435356399,774,200,Maui, 
774,774,2356,987808.907424,0.987808907424,775,200,Maui, 
775,775,1808,1148684.31468,1.14868431468,776,200,Maui, 
776,776,756,887660.164236,0.887660164236,777,200,Maui, 
777,777,1034,564073.385142,0.564073385142,778,200,Maui, 
778,778,1132,214821854.02,214.82185402,779,200, , 
779,779,1205,235067.477415,0.235067477415,780,200,Maui, 
780,780,1313,22335287.6141,22.3352876141,781,200,Maui, 
781,781,1767,508230.403814,0.508230403814,782,200,Maui, 
782,782,609,461176.297144,0.461176297144,783,200,Maui, 
783,783,1317,446615.35063,0.44661535063,784,200,Maui, 
784,784,762,397619.831684,0.397619831684,785,200,Maui, 
785,785,1171,667783.025292,0.667783025292,786,200,Maui, 
786,786,1040,74454736.8384,74.45473683839998,787,200, , 
787,787,607,1097070.68032,1.09707068032,788,200, , 
788,788,637,1828644.04292,1.82864404292,789,200, , 
789,789,1722,113473328.827,113.473328827,790,200,Maui, 
790,790,2399,9529059.20316,9.52905920316,791,1,Maui, 
791,791,1639,6008229.60323,6.00822960323,792,1,Maui, 
792,792,1251,2179629.01254,2.17962901254,793,1,Maui, 
793,793,635,11921920.0477,11.9219200477,794,200,Maui, 
794,794,668,589079.597788,0.589079597788,795,200,Maui, 
795,795,2683,1096666.74791,1.09666674791,796,200,Maui, 
796,796,731,4884946.73849,4.88494673849,797,1,Maui, 
797,797,1711,7423537.565999999,7.423537566,798,1,Maui, 
798,798,469,62415043.3788,62.4150433788,799,200,Maui, 
799,799,2646,111467861.958,111.467861958,800,1,Maui, 
800,800,2162,24445672.7984,24.4456727984,801,200,Maui, 
801,801,2430,727978.346157,0.727978346157,802,200,Maui, 
802,802,352,36889059.7642,36.8890597642,803,200,Maui, 
803,803,2514,770019.7663079998,0.770019766308,804,200,Maui, 
804,804,496,24517337.9697,24.5173379697,805,200,Maui, 
805,805,1452,24019877.3714,24.0198773714,806,200,Maui, 
806,806,2396,4306840.87259,4.30684087259,807,200,Maui, 
807,807,3171,2091807.05339,2.09180705339,808,200,Maui, 
808,808,1241,17547479.193,17.547479193,809,200,Maui, 
809,809,642,74945432.7948,74.9454327948,810,200,Maui, 
810,810,1258,709381.207051,0.709381207051,811,200,Maui, 
811,811,1560,1073507.15239,1.07350715239,812,200,Maui, 
812,812,1296,1151068.33082,1.15106833082,813,200,Maui, 
813,813,18,848207.398338,0.848207398338,814,200,Maui, 
814,814,841,416821.982869,0.416821982869,815,200,Maui, 
815,815,1351,28990816.5145,28.9908165145,816,200,Maui, 
816,816,2034,568681.135793,0.568681135793,817,200,Maui, 
817,817,4828,6860504.5582,6.8605045582,818,200,Maui, 
818,818,3817,44911552.8948,44.9115528948,819,200,Maui, 
819,819,1052,147087.296299,0.147087296299,820,200,Maui, 
820,820,3304,1103273.15649,1.10327315649,821,200,Maui, 
821,821,909,2145590.09686,2.14559009686,822,200,Maui, 
822,822,881,199878.479361,0.199878479361,823,200,Maui, 
823,823,1346,75563078.487,75.563078487,824,200,Maui, 
824,824,1291,289708.62663,0.28970862663,825,200,Maui, 
825,825,1077,3209250.00757,3.20925000757,826,200,Maui, 
826,826,3233,10806214.2674,10.8062142674,827,200,Maui, 
827,827,457,326410.429026,0.326410429026,828,200,Maui, 
828,828,1620,110968190.931,110.968190931,829,200, , 
829,829,2385,2277559.57182,2.27755957182,830,1,Maui, 
830,830,653,8213059.463809999,8.21305946381,831,200,Maui, 
831,831,1772,1128969.05786,1.12896905786,832,1,Maui, 
832,832,1015,9435765.86903,9.43576586903,833,200,Maui, 
833,833,3090,97397215.3305,97.3972153305,834,200,Maui, 
834,834,1399,895869.277649,0.895869277649,835,200,Maui, 
835,835,1173,529718.524835,0.529718524835,836,200,Maui, 
836,836,2512,551132.76128,0.55113276128,837,200,Maui, 
837,837,2439,722259.48001,0.72225948001,838,200,Maui, 
838,838,2144,600135.330977,0.600135330977,839,200,Maui, 
839,839,1293,547908936.806,547.908936806,840,200,Maui, 
840,840,1279,49804400.9959,49.8044009959,841,200,Maui, 
841,841,2068,3126342.47213,3.12634247213,842,200,Maui, 
842,842,1407,208626057.629,208.626057629,843,200,Maui, 
843,843,1126,16398796.6677,16.3987966677,844,1,Maui, 
844,844,1037,234639238.879,234.639238879,845,200, , 
845,845,1182,6596593.19942,6.59659319942,846,200, , 
846,846,0,115924174.27,115.92417427,847,200, , 
847,847,1648,750528.406514,0.750528406514,848,200,Maui, 
