,Uid,BlockBk_ID
646,-157.05146_21.16577,23021
647,-157.05123_21.16661,23021
648,-157.05105_21.16696,23021
649,-157.05113_21.16732,23021
650,-156.96368_21.06961,20336
651,-156.99968_21.08112,23739
652,-156.99468_21.07822,20518
653,-156.99405_21.07814,22119
654,-157.05592_21.16802,23021
655,-157.05570_21.16889,23021
656,-157.05542_21.16998,23021
657,-157.05568_21.17138,23021
658,-157.05483_21.17087,23021
659,-157.05309_21.16934,23021
660,-157.05360_21.16853,23021
661,-157.05397_21.16705,23021
662,-157.05416_21.16629,23021
663,-157.05784_21.16642,23594
664,-157.05865_21.16660,23594
665,-157.05943_21.16680,23594
666,-157.06032_21.16647,23594
667,-157.05942_21.16846,23594
668,-157.05914_21.16957,23594
669,-157.05879_21.17096,23594
670,-157.05852_21.17208,23594
671,-157.05856_21.17350,23594
672,-157.05781_21.17332,23594
673,-157.05716_21.17278,23594
674,-157.05642_21.17236,23594
675,-157.05710_21.17112,23594
676,-157.05761_21.16909,23594
677,-157.05787_21.16805,23594
678,-157.06102_21.16725,20720
679,-157.06179_21.16743,20809
680,-157.06107_21.16868,20809
681,-157.06020_21.17020,20720
682,-157.06047_21.17111,20720
683,-157.06021_21.17219,20720
684,-157.06020_21.17387,20720
685,-157.05941_21.17370,20720
686,-157.05893_21.17041,23594
687,-157.05865_21.17153,23594
688,-157.05178_21.16832,23021
689,-157.06094_21.16922,20720
690,-157.06006_21.16748,23594
691,-157.05726_21.16548,23021
692,-157.05711_21.16607,23021
693,-157.05696_21.17007,23594
694,-157.00466_21.16135,21897
695,-157.00495_21.16122,21897
696,-157.00549_21.16100,21897
697,-157.00921_21.16030,21793
698,-157.00850_21.16071,20813
699,-157.00737_21.16095,20813
700,-157.00787_21.16023,21897
701,-157.00732_21.16045,21897
702,-157.00521_21.16160,21897
703,-157.00672_21.16086,21897
704,-157.00763_21.16033,21897
705,-157.00662_21.16062,21897
706,-157.04886_21.16546,23021
707,-157.04944_21.16545,23021
708,-157.05002_21.16673,23021
709,-157.04994_21.16620,23021
710,-157.04985_21.16603,23021
711,-157.05041_21.16600,23021
712,-157.05066_21.16597,23021
713,-157.00708_21.08155,20411
714,-157.05083_21.16626,23021
715,-157.05051_21.16631,23021
716,-157.05055_21.16658,23021
717,-157.05070_21.16699,23021
718,-157.05049_21.16691,23021
719,-157.05096_21.16554,23021
720,-157.05310_21.16421,23021
721,-157.05294_21.16487,23021
722,-157.05286_21.16519,23021
723,-157.05277_21.16551,23021
724,-157.05253_21.16648,23021
725,-157.05244_21.16681,23021
726,-157.05233_21.16722,23021
727,-157.05211_21.16806,23021
728,-157.05260_21.16408,23021
729,-157.05251_21.16443,23021
730,-157.05243_21.16475,23021
731,-157.05234_21.16507,23021
732,-157.05226_21.16540,23021
733,-157.05218_21.16572,23021
734,-157.05210_21.16604,23021
735,-157.05201_21.16637,23021
736,-157.05193_21.16669,23021
737,-157.05191_21.16708,23021
738,-157.05165_21.16730,23021
739,-156.75043_21.13161,19924
740,-156.74406_21.14693,19924
741,-156.95895_21.06726,20152
742,-156.95723_21.06685,20152
743,-156.95702_21.06678,20152
744,-156.98756_21.07875,22769
745,-156.98771_21.07889,22769
746,-156.98794_21.07889,22769
747,-156.98846_21.07757,22769
748,-156.98828_21.07804,22769
749,-156.99793_21.08438,20345
750,-156.99855_21.08422,22121
751,-156.99853_21.08458,22121
752,-156.99834_21.08485,22121
753,-156.99826_21.08511,22121
754,-156.99801_21.08552,22121
755,-156.99785_21.08578,22121
756,-156.99775_21.08614,22121
757,-156.99907_21.08500,22121
758,-156.99951_21.08459,22121
759,-157.00003_21.08480,22122
760,-156.99969_21.08538,22122
761,-156.99951_21.08567,22122
762,-156.99934_21.08596,22122
763,-156.99851_21.08685,20345
764,-156.99782_21.08665,20345
765,-156.99748_21.08656,20345
766,-156.99721_21.08635,20345
767,-156.99709_21.08656,20345
768,-156.99679_21.08649,20345
769,-156.99758_21.08496,20345
770,-156.99818_21.08530,22121
771,-156.99871_21.08399,22121
772,-156.99780_21.08596,22121
773,-156.99825_21.08559,22121
774,-156.99853_21.08568,22121
775,-156.99776_21.08467,20345
776,-157.00132_21.08101,20335
777,-157.00118_21.08098,20335
778,-157.00106_21.08086,20335
779,-157.00021_21.08062,20335
780,-157.00220_21.08164,22122
781,-157.00170_21.08168,22122
782,-157.00141_21.08157,21498
783,-157.00127_21.08158,21498
784,-157.00098_21.08151,21498
785,-157.00083_21.08148,21498
786,-157.00069_21.08144,21498
787,-157.00044_21.08139,21498
788,-157.00003_21.08123,23739
789,-156.96307_21.06845,20152
790,-156.96425_21.06893,20152
791,-156.96581_21.06936,20152
792,-156.96632_21.06943,20152
793,-156.96717_21.06980,20152
794,-156.96738_21.06987,20152
795,-156.96759_21.06996,20152
796,-156.96784_21.07005,20152
797,-156.96974_21.07047,20152
798,-156.96997_21.07051,20152
799,-156.97043_21.07056,20152
800,-156.97063_21.07059,20152
801,-156.97106_21.07062,20152
802,-156.99962_21.08011,20335
803,-156.99918_21.08005,20335
804,-156.99904_21.08021,20335
805,-156.99843_21.07981,20335
806,-156.99795_21.08050,20345
807,-156.99626_21.07979,20345
808,-156.99587_21.07932,20345
809,-156.99552_21.07919,20345
810,-156.99528_21.07909,20345
811,-156.99522_21.07951,20345
812,-156.99500_21.07997,20345
813,-156.99579_21.07974,20345
814,-156.99846_21.08058,20345
815,-156.98174_21.07726,20412
816,-156.95647_21.08495,20336
817,-156.99340_21.07803,22119
818,-156.99247_21.07777,22119
819,-156.99183_21.07759,22119
820,-156.99148_21.07758,22119
821,-156.99107_21.07754,22119
822,-156.99062_21.07743,22119
823,-156.99016_21.07729,22119
824,-156.98979_21.07717,22119
825,-156.98628_21.07653,20017
826,-156.98576_21.07630,20017
827,-156.98524_21.07607,20017
828,-156.98472_21.07584,20017
829,-156.98119_21.07335,21429
830,-156.98059_21.07324,21429
831,-156.99920_21.08236,20345
832,-156.99926_21.08201,20345
833,-156.99949_21.08143,23739
834,-157.00035_21.08178,21498
835,-156.99976_21.08268,21498
836,-156.99958_21.08296,21498
837,-156.99900_21.08353,21498
838,-156.99930_21.08371,21498
839,-156.99956_21.08387,21498
840,-156.99974_21.08414,21498
841,-156.99999_21.08350,21498
842,-157.00000_21.08321,21498
843,-157.00029_21.08299,21498
844,-157.00047_21.08270,21498
845,-157.00096_21.08225,21498
846,-157.00090_21.08184,21498
847,-157.00128_21.08248,22122
848,-157.00125_21.08277,22122
849,-157.00108_21.08306,22122
850,-157.00064_21.08378,22122
851,-156.78131_21.08396,19923
852,-156.78033_21.08577,20341
853,-156.77076_21.08973,20341
854,-156.77526_21.08830,20341
855,-156.77555_21.08872,20341
856,-156.77115_21.08855,19923
857,-156.77363_21.08627,19923
858,-156.77925_21.08441,19923
859,-156.82654_21.06278,20013
860,-156.82679_21.06266,20013
861,-156.82732_21.06204,20013
862,-156.82823_21.06556,21506
863,-156.82436_21.06436,21506
864,-156.82459_21.06417,21506
865,-156.82483_21.06419,21506
866,-156.82497_21.06443,21506
867,-156.82506_21.06466,21506
868,-156.82476_21.06462,21506
869,-156.82484_21.06481,21506
870,-156.82466_21.06493,21506
871,-156.82449_21.06477,21506
872,-156.82442_21.06509,21506
873,-156.82431_21.06489,21506
874,-156.82423_21.06521,21506
875,-156.82407_21.06505,21506
876,-156.82399_21.06539,21506
877,-156.82392_21.06519,21506
878,-156.82378_21.06552,21506
879,-156.96624_21.07800,20336
880,-156.82364_21.06531,21506
881,-157.03540_21.09861,20510
882,-157.03562_21.10168,20510
883,-156.99877_21.08200,23739
884,-156.99864_21.08220,20345
885,-156.99839_21.08257,20345
886,-156.98870_21.07881,22769
887,-156.93544_21.06899,21424
888,-156.94107_21.06730,21424
889,-156.94365_21.06874,21424
890,-156.95900_21.06897,20336
891,-156.96197_21.07107,20336
892,-156.95973_21.07109,20336
893,-156.96866_21.07170,20336
894,-156.95649_21.06670,20152
895,-156.91193_21.05762,19926
896,-156.91103_21.05740,19926
897,-156.87937_21.04852,21183
898,-156.88181_21.05436,21183
899,-156.83282_21.05990,21864
900,-156.82926_21.06196,20013
901,-156.83022_21.06174,20013
902,-156.82946_21.06325,20517
903,-156.82936_21.06316,20517
904,-156.83011_21.06311,21506
905,-156.83435_21.05995,21506
906,-156.83406_21.06138,22125
907,-156.83353_21.06139,22125
908,-156.83218_21.06284,22631
909,-156.83431_21.06270,22858
910,-156.77553_21.08477,19923
911,-156.77942_21.08554,20341
912,-156.77884_21.08481,19923
913,-156.77127_21.08811,19923
914,-156.79577_21.09391,20341
915,-156.78673_21.08673,20341
916,-157.02108_21.15203,20367
917,-156.75997_21.09642,19924
918,-157.03537_21.10404,21596
919,-157.03355_21.10447,21596
920,-156.83348_21.05817,22764
921,-156.83428_21.05743,22764
922,-156.83478_21.05724,22764
923,-156.79791_21.07324,20341
924,-156.83592_21.05691,22764
925,-156.83521_21.05665,22764
926,-156.83572_21.05744,22764
927,-156.83468_21.05801,22764
928,-156.83428_21.05772,22764
929,-156.83346_21.05925,21864
930,-156.83517_21.05610,22764
931,-156.83429_21.05851,22764
932,-156.83413_21.05861,22764
933,-156.83560_21.05709,22764
934,-156.87769_21.05513,21183
935,-156.87784_21.05506,21183
936,-156.86385_21.05237,20014
937,-156.86770_21.05406,20014
938,-156.87210_21.05260,20014
939,-156.87376_21.05151,19928
940,-156.87401_21.05152,19928
941,-156.87428_21.05149,19928
942,-156.87754_21.04718,20156
943,-156.86732_21.05414,20014
944,-156.86697_21.05428,20014
945,-156.87024_21.05222,20014
946,-156.86753_21.05187,20014
947,-156.76151_21.09647,20341
948,-156.76128_21.09991,19924
949,-156.76061_21.09769,19924
950,-156.75922_21.09619,22114
951,-156.75816_21.09690,22114
952,-156.75778_21.09714,22114
953,-156.75732_21.09758,22114
954,-156.75753_21.09739,22114
955,-156.75631_21.09844,22114
956,-156.75642_21.09834,22114
957,-156.75699_21.09861,19924
958,-156.83557_21.05680,22764
959,-156.84625_21.06354,21506
960,-156.84255_21.05923,21506
961,-156.84298_21.05842,22764
962,-156.84317_21.05653,22764
963,-156.84209_21.05558,22764
964,-156.84100_21.05574,22764
965,-156.84102_21.05687,21506
966,-156.84090_21.05953,21506
967,-156.83968_21.05599,22764
968,-156.83658_21.05680,22764
969,-156.84142_21.05490,22764
970,-156.84254_21.05839,22764
971,-156.84999_21.05402,0
972,-156.87246_21.05419,21183
973,-156.87446_21.05543,21183
974,-156.87501_21.05579,21183
975,-156.87597_21.05560,21183
976,-156.87612_21.05554,21183
977,-156.87644_21.05548,21183
978,-156.87683_21.05543,21183
979,-156.80976_21.07162,23740
980,-156.79221_21.07581,19923
981,-156.75605_21.09864,22114
982,-156.76194_21.09547,20341
983,-156.76289_21.09567,20341
984,-156.78576_21.08215,20341
985,-156.78391_21.08285,20341
986,-156.78247_21.08440,20341
987,-156.78808_21.07858,0
988,-156.78225_21.08353,19923
989,-156.79083_21.07754,20341
990,-156.79450_21.07283,19923
991,-156.79519_21.07271,19923
992,-156.79556_21.07301,19923
993,-156.79582_21.07203,19923
994,-156.79629_21.07283,19923
995,-156.80970_21.06999,21427
996,-156.81078_21.06951,21427
997,-156.81143_21.06938,21427
998,-156.80378_21.06925,22528
999,-156.80431_21.06894,22528
1000,-156.81286_21.06899,21427
1001,-156.81993_21.06486,22773
1002,-156.82321_21.06349,20013
1003,-156.82563_21.06120,20013
1004,-156.82305_21.06368,19927
1005,-156.82474_21.06367,20013
1006,-156.82464_21.06374,20013
1007,-156.84465_21.05541,22764
1008,-156.82774_21.06521,21506
1009,-156.82759_21.06180,20013
1010,-156.82664_21.06246,20013
1011,-156.82349_21.06514,21506
1012,-156.82344_21.06493,21506
1013,-156.82368_21.06479,21506
1014,-156.82389_21.06467,21506
1015,-156.75120_21.10822,19924
1016,-156.74635_21.10810,19924
1017,-156.74631_21.10668,19924
1018,-156.74298_21.11116,19925
1019,-156.74345_21.11100,19925
1020,-156.74516_21.11107,19924
1021,-156.74624_21.11182,19924
1022,-156.74505_21.11221,19924
1023,-156.74184_21.11192,19924
1024,-156.74602_21.11277,19924
1025,-157.06475_21.15857,21334
1026,-157.05774_21.17020,23594
1027,-157.07494_21.17926,23016
1028,-157.07508_21.17866,23016
1029,-157.09508_21.17833,20716
1030,-157.09613_21.17405,20641
1031,-157.10656_21.15182,20369
1032,-157.11225_21.16589,20372
1033,-156.82251_21.06446,19927
1034,-157.03969_21.09892,20410
1035,-157.04062_21.09970,20410
1036,-157.03703_21.10359,21596
1037,-156.74036_21.11454,19925
1038,-156.74299_21.11151,19924
1039,-156.86385_21.07320,21183
1040,-156.74165_21.11497,19924
1041,-156.73776_21.14266,19924
1042,-156.74678_21.15476,22852
1043,-157.11558_21.16664,20372
1044,-157.08272_21.15407,22794
1045,-157.08008_21.15401,22794
1046,-157.08029_21.15301,22046
1047,-157.04975_21.16044,21334
1048,-157.09653_21.16566,20370
1049,-157.08320_21.17928,22042
1050,-157.09952_21.18213,20641
1051,-156.78201_21.08369,19923
1052,-156.79166_21.07992,20341
1053,-156.80936_21.06865,22528
1054,-157.03914_21.10090,20251
1055,-157.03828_21.10091,20251
1056,-157.03710_21.09969,20251
1057,-157.03746_21.10065,20251
1058,-157.03774_21.10006,20251
1059,-157.03316_21.10436,21596
1060,-157.03231_21.10347,21596
1061,-157.03193_21.10285,21596
1062,-157.03188_21.10249,21596
1063,-157.03230_21.10121,21596
1064,-157.03345_21.10023,21596
1065,-157.03310_21.10184,20510
1066,-157.03300_21.10251,20510
1067,-157.03783_21.10322,21596
1068,-157.03918_21.10312,21596
1069,-157.25215_21.17288,22551
1070,-157.27062_21.15325,22551
1071,-157.26650_21.15993,22551
1072,-156.98632_21.07789,22769
1073,-157.10448_21.16571,22034
1074,-157.07154_21.14981,21717
1075,-157.07433_21.15027,21717
1076,-157.06363_21.16454,21334
1077,-157.07470_21.17363,20989
1078,-157.07627_21.17397,20989
1079,-157.07793_21.17374,20989
1080,-157.08089_21.17490,20989
1081,-157.08236_21.17534,20989
1082,-157.07583_21.16877,21212
1083,-157.08308_21.16622,20897
1084,-157.09546_21.14667,22289
1085,-157.09565_21.15778,23824
1086,-157.06316_21.18022,21209
1087,-156.98878_21.07686,20418
1088,-157.06646_21.16647,21334
1089,-157.06111_21.17479,20720
1090,-157.04318_21.16448,21725
1091,-157.06270_21.16713,21894
1092,-157.06998_21.17262,21213
1093,-157.08596_21.16793,21219
1094,-157.07508_21.16508,20718
1095,-157.03377_21.09658,22770
1096,-157.04287_21.10333,20408
1097,-156.99729_21.08409,20345
1098,-156.99703_21.08446,20345
1099,-157.07088_21.18190,21788
1100,-156.87745_21.04803,21183
1101,-156.79574_21.07375,20341
1102,-157.09722_21.16916,20370
1103,-157.08716_21.17619,22042
1104,-156.77020_21.09000,20341
1105,-157.11081_21.18127,23017
1106,-156.97145_21.07065,20152
1107,-156.75328_21.10124,19924
1108,-156.98851_21.07676,20418
1109,-157.00986_21.08225,21768
1110,-157.05404_21.16241,21334
1111,-157.06041_21.16435,21334
1112,-157.05322_21.17131,21792
1113,-156.97007_21.07985,20336
1114,-156.99976_21.08156,23739
1115,-157.05281_21.11069,22115
1116,-157.03007_21.17766,23026
1117,-157.01308_21.14995,20097
1118,-157.08369_21.10696,20908
1119,-156.94397_21.06611,21424
1120,-156.95028_21.06695,20336
1121,-157.01322_21.15578,20368
1122,-157.02085_21.16035,20814
1123,-156.96358_21.06961,20336
1124,-157.05473_21.17087,23021
1125,-157.05387_21.16705,23021
1126,-157.05855_21.16660,23594
1127,-157.05932_21.16846,23594
1128,-157.00456_21.16135,21897
1129,-157.00662_21.16086,21897
1130,-156.99843_21.08458,22121
1131,-156.99941_21.08459,22121
1132,-156.99993_21.08480,22122
1133,-156.99941_21.08567,22122
1134,-157.00073_21.08148,21498
1135,-156.96622_21.06943,20152
1136,-156.99237_21.07777,22119
1137,-156.99173_21.07759,22119
1138,-156.99138_21.07758,22119
1139,-156.98109_21.07335,21429
1140,-157.00019_21.08299,21498
1141,-156.83272_21.05990,21864
1142,-156.83001_21.06311,21506
1143,-156.77932_21.08554,20341
1144,-156.87774_21.05506,21183
1145,-156.86760_21.05406,20014
1146,-156.87200_21.05260,20014
1147,-156.84307_21.05653,22764
1148,-156.87587_21.05560,21183
1149,-156.79440_21.07283,19923
1150,-156.79619_21.07283,19923
1151,-156.81983_21.06486,22773
1152,-156.82295_21.06368,19927
1153,-156.82654_21.06246,20013
1154,-156.75110_21.10822,19924
1155,-157.05764_21.17020,23594
1156,-157.11215_21.16589,20372
1157,-156.74155_21.11497,19924
1158,-156.78191_21.08369,19923
1159,-157.00425_21.16454,20813
1160,-157.00445_21.16454,20813
1161,-157.04692_21.10328,22116
1162,-157.04712_21.10328,22116
1163,-157.10515_21.17087,21458
1164,-157.10535_21.17087,21211
1165,-157.11129_21.17218,21211
1166,-157.11149_21.17218,21211
1167,-156.98164_21.07726,20412
1168,-156.98184_21.07726,20412
1169,-156.82749_21.06180,20013
1170,-156.82769_21.06180,20013
1171,-156.73766_21.14266,19924
1172,-156.73786_21.14266,19924
1173,-156.73776_21.14276,19924
1174,-157.01793_21.16028,20814
1175,-157.01813_21.16028,20814
1176,-157.01803_21.16038,20814
1177,-157.01803_21.16018,20814
1178,-157.01793_21.16038,20814
1179,-157.01793_21.16018,20814
1180,-157.01813_21.16038,20814
1181,-157.01813_21.16018,20814
1182,-156.99964_21.07987,20335
1183,-156.99957_21.07999,20335
1184,-156.99953_21.08009,20335
1185,-156.99946_21.08021,20335
1186,-156.99943_21.08034,20335
1187,-156.99954_21.08044,20335
1188,-156.99969_21.08039,20335
1189,-156.99976_21.08027,20335
1190,-156.99982_21.08015,20335
1191,-156.99991_21.08003,20335
1192,-157.00953_21.15913,21897
1193,-157.00970_21.15900,21897
1194,-157.00983_21.15883,21897
1195,-157.00994_21.15866,21897
1196,-157.01014_21.15851,21897
1197,-157.01039_21.15823,21897
1198,-157.01023_21.15818,21897
1199,-157.01002_21.15810,21897
1200,-157.00982_21.15803,21897
1201,-157.00961_21.15795,21897
1202,-157.00961_21.15847,21897
1203,-157.00950_21.15865,21897
1204,-157.24228_21.18518,22551
1205,-157.24245_21.18519,22551
1206,-157.24257_21.18534,22551
1207,-157.24270_21.18541,22551
1208,-157.24288_21.18546,22551
1209,-157.24307_21.18549,22551
1210,-157.24339_21.18526,22551
1211,-157.24357_21.18539,22551
1212,-157.24373_21.18540,22551
1213,-157.24402_21.18545,22551
1214,-157.24401_21.18582,22551
1215,-157.24415_21.18595,22551
1216,-157.24428_21.18603,22551
1217,-157.24314_21.18592,22551
1218,-157.24331_21.18597,22551
1219,-157.24354_21.18602,22551
1220,-157.24360_21.18615,22551
1221,-157.24353_21.18636,22551
1222,-157.24345_21.18658,22551
1223,-157.24331_21.18661,22551
1224,-157.24323_21.18671,22551
1225,-157.24376_21.18721,22551
1226,-157.24390_21.18736,22551
1227,-157.24406_21.18732,22551
1228,-157.24419_21.18728,22551
1229,-157.24411_21.18683,22551
1230,-157.24402_21.18668,22551
1231,-157.24393_21.18657,22551
1232,-157.24441_21.18725,22551
1233,-157.24457_21.18727,22551
1234,-157.24488_21.18542,22551
1235,-157.24528_21.18555,22551
1236,-157.24556_21.18543,22551
1237,-157.24583_21.18529,22551
1238,-157.24604_21.18507,22551
1239,-157.24606_21.18551,22551
1240,-157.24618_21.18589,22551
1241,-157.24620_21.18605,22551
1242,-157.24640_21.18651,22551
1243,-157.24568_21.18646,22551
1244,-157.24540_21.18644,22551
1245,-157.24518_21.18612,22551
1246,-157.24513_21.18581,22551
1247,-157.24551_21.18667,22551
1248,-157.24543_21.18694,22551
1249,-157.24563_21.18727,22551
1250,-157.24588_21.18741,22551
1251,-157.24618_21.18743,22551
1252,-157.24656_21.18743,22551
1253,-157.24670_21.18678,22551
1254,-157.24720_21.18703,22551
1255,-157.24745_21.18729,22551
1256,-157.24761_21.18750,22551
1257,-157.24700_21.18833,22551
1258,-157.24668_21.18827,22551
1259,-157.24640_21.18819,22551
1260,-157.24608_21.18819,22551
1261,-157.24574_21.18831,22551
1262,-157.24573_21.18863,22551
1263,-157.24586_21.18897,22551
1264,-157.24624_21.18894,22551
1265,-157.24647_21.18889,22551
1266,-157.24497_21.19040,22551
1267,-157.24511_21.19016,22551
1268,-157.24527_21.18996,22551
1269,-157.24557_21.19001,22551
1270,-157.24604_21.18990,22551
1271,-157.24574_21.19052,22551
1272,-157.24564_21.19118,22551
1273,-157.24606_21.19119,22551
1274,-157.24666_21.19105,22551
1275,-157.24700_21.19098,22551
1276,-157.24714_21.19077,22551
1277,-157.24704_21.19050,22551
1278,-157.24672_21.19041,22551
1279,-157.24683_21.19016,22551
