,X,Y,Island,TMK,Uid
642,-157.056138328,21.1671525715,Molokai,252015007,-157.05613_21.16715
643,-157.051814912,21.164365898,Molokai,252030054,-157.05181_21.16436
644,-157.05167984,21.1649287799,Molokai,252030056,-157.05167_21.16492
645,-157.051535533,21.1654921278,Molokai,252030058,-157.05153_21.16549
646,-157.051462911,21.1657734494,Molokai,252030059,-157.05146_21.16577
647,-157.05123621,21.1666162644,Molokai,252030062,-157.05123_21.16661
648,-157.051057741,21.1669655099,Molokai,252030063,-157.05105_21.16696
649,-157.051138658,21.1673265533,Molokai,252030064,-157.05113_21.16732
650,-156.963680697,21.0696198527,Molokai,254003035,-156.96368_21.06961
651,-156.999682186,21.0811266965,Molokai,254005043,-156.99968_21.08112
652,-156.99468686,21.0782205086,Molokai,254006002,-156.99468_21.07822
653,-156.994055715,21.0781453709,Molokai,254006003,-156.99405_21.07814
654,-157.055920033,21.1680268098,Molokai,252015008,-157.05592_21.16802
655,-157.055704805,21.1688966086,Molokai,252015009,-157.05570_21.16889
656,-157.055427862,21.1699889573,Molokai,252015010,-157.05542_21.16998
657,-157.055689623,21.1713825515,Molokai,252015011,-157.05568_21.17138
658,-157.054832695,21.1708795941,Molokai,252015012,-157.05483_21.17087
659,-157.053098438,21.1693467174,Molokai,252015014,-157.05309_21.16934
660,-157.053609184,21.1685321256,Molokai,252015015,-157.05360_21.16853
661,-157.053979297,21.1670568701,Molokai,252015017,-157.05397_21.16705
662,-157.054167787,21.1662944814,Molokai,252015018,-157.05416_21.16629
663,-157.057848146,21.1664241284,Molokai,252015019,-157.05784_21.16642
664,-157.058656788,21.1666061542,Molokai,252015020,-157.05865_21.16660
665,-157.059438971,21.1668095341,Molokai,252015021,-157.05943_21.16680
666,-157.060320405,21.1664787532,Molokai,252015022,-157.06032_21.16647
667,-157.059420263,21.1684629961,Molokai,252015023,-157.05942_21.16846
668,-157.059145066,21.1695750364,Molokai,252015024,-157.05914_21.16957
669,-157.058796536,21.1709661216,Molokai,252015025,-157.05879_21.17096
670,-157.058520075,21.1720854132,Molokai,252015026,-157.05852_21.17208
671,-157.05856072,21.1735090423,Molokai,252015027,-157.05856_21.17350
672,-157.057814865,21.1733263685,Molokai,252015028,-157.05781_21.17332
673,-157.057162406,21.1727887917,Molokai,252015029,-157.05716_21.17278
674,-157.056424067,21.1723652219,Molokai,252015030,-157.05642_21.17236
675,-157.057108024,21.1711263713,Molokai,252015031,-157.05710_21.17112
676,-157.057617116,21.1690943876,Molokai,252015033,-157.05761_21.16909
677,-157.057873758,21.1680507585,Molokai,252015034,-157.05787_21.16805
678,-157.061026097,21.1672565527,Molokai,252015035,-157.06102_21.16725
679,-157.061798705,21.1674330453,Molokai,252015036,-157.06179_21.16743
680,-157.061077742,21.1686846764,Molokai,252015037,-157.06107_21.16868
681,-157.060206823,21.1702070433,Molokai,252015038,-157.06020_21.17020
682,-157.060477021,21.1711199166,Molokai,252015039,-157.06047_21.17111
683,-157.060212737,21.1721932821,Molokai,252015040,-157.06021_21.17219
684,-157.060202349,21.1738793259,Molokai,252015041,-157.06020_21.17387
685,-157.059419654,21.1737083385,Molokai,252015042,-157.05941_21.17370
686,-157.058939736,21.1704102111,Molokai,252015043,-157.05893_21.17041
687,-157.058657945,21.1715309647,Molokai,252015044,-157.05865_21.17153
688,-157.051789181,21.1683224641,Molokai,252015048,-157.05178_21.16832
689,-157.060946817,21.1692209247,Molokai,252015049,-157.06094_21.16922
690,-157.060064224,21.1674878071,Molokai,252015050,-157.06006_21.16748
691,-157.057264072,21.165485445,Molokai,252015006,-157.05726_21.16548
692,-157.057116944,21.1660747478,Molokai,252015059,-157.05711_21.16607
693,-157.05696004,21.1700721424,Molokai,252015032,-157.05696_21.17007
694,-157.004665451,21.1613561382,Molokai,252016020,-157.00466_21.16135
695,-157.004952992,21.1612219667,Molokai,252016021,-157.00495_21.16122
696,-157.005499401,21.1610057375,Molokai,252016023,-157.00549_21.16100
697,-157.0092159,21.1603092951,Molokai,252016045,-157.00921_21.16030
698,-157.008505478,21.1607153572,Molokai,252016046,-157.00850_21.16071
699,-157.00737014,21.1609588729,Molokai,252016047,-157.00737_21.16095
700,-157.00787762,21.1602346559,Molokai,252016048,-157.00787_21.16023
701,-157.007328833,21.1604574329,Molokai,252016049,-157.00732_21.16045
702,-157.005218059,21.1616045692,Molokai,252016050,-157.00521_21.16160
703,-157.006724958,21.1608616744,Molokai,252016053,-157.00672_21.16086
704,-157.007638797,21.1603311802,Molokai,252016060,-157.00763_21.16033
705,-157.00662776,21.1606223761,Molokai,252016062,-157.00662_21.16062
706,-157.048863735,21.1654604485,Molokai,252030002,-157.04886_21.16546
707,-157.049448943,21.1654566028,Molokai,252030006,-157.04944_21.16545
708,-157.050024173,21.1667300049,Molokai,252030012,-157.05002_21.16673
709,-157.04994193,21.1662085171,Molokai,252030014,-157.04994_21.16620
710,-157.049852382,21.1660355042,Molokai,252030015,-157.04985_21.16603
711,-157.050413904,21.1660069012,Molokai,252030018,-157.05041_21.16600
712,-157.050661297,21.1659775719,Molokai,252030019,-157.05066_21.16597
713,-157.00708676,21.0815573305,Molokai,254003009,-157.00708_21.08155
714,-157.050835099,21.1662661211,Molokai,252030020,-157.05083_21.16626
715,-157.050517868,21.1663155175,Molokai,252030021,-157.05051_21.16631
716,-157.050554303,21.1665818399,Molokai,252030022,-157.05055_21.16658
717,-157.050702592,21.1669973556,Molokai,252030024,-157.05070_21.16699
718,-157.050497189,21.1669113715,Molokai,252030025,-157.05049_21.16691
719,-157.050967436,21.1655469895,Molokai,252030030,-157.05096_21.16554
720,-157.053104149,21.1642198175,Molokai,252030031,-157.05310_21.16421
721,-157.052949268,21.1648720669,Molokai,252030033,-157.05294_21.16487
722,-157.052865041,21.1651948471,Molokai,252030034,-157.05286_21.16519
723,-157.052778939,21.1655165661,Molokai,252030035,-157.05277_21.16551
724,-157.052532449,21.1664868514,Molokai,252030038,-157.05253_21.16648
725,-157.052447769,21.1668109518,Molokai,252030039,-157.05244_21.16681
726,-157.052330051,21.1672268065,Molokai,252030040,-157.05233_21.16722
727,-157.052119781,21.1680612835,Molokai,252030042,-157.05211_21.16806
728,-157.052607849,21.1640875815,Molokai,252030043,-157.05260_21.16408
729,-157.05251601,21.1644318467,Molokai,252030044,-157.05251_21.16443
730,-157.052432668,21.1647559546,Molokai,252030045,-157.05243_21.16475
731,-157.052349723,21.1650789407,Molokai,252030046,-157.05234_21.16507
732,-157.052263961,21.1654005143,Molokai,252030047,-157.05226_21.16540
733,-157.052180168,21.1657231789,Molokai,252030048,-157.05218_21.16572
734,-157.052100296,21.1660474312,Molokai,252030049,-157.05210_21.16604
735,-157.05201748,21.1663711798,Molokai,252030050,-157.05201_21.16637
736,-157.051937176,21.1666951082,Molokai,252030051,-157.05193_21.16669
737,-157.051915161,21.1670807245,Molokai,252030052,-157.05191_21.16708
738,-157.051656034,21.1673006836,Molokai,252030053,-157.05165_21.16730
739,-156.750434684,21.1316107735,Molokai,258015004,-156.75043_21.13161
740,-156.74406202,21.146938546,Molokai,258015006,-156.74406_21.14693
741,-156.958959141,21.0672691857,Molokai,254018018,-156.95895_21.06726
742,-156.957239418,21.0668552567,Molokai,254018024,-156.95723_21.06685
743,-156.9570253,21.0667841033,Molokai,254018025,-156.95702_21.06678
744,-156.987561271,21.0787532716,Molokai,254011031,-156.98756_21.07875
745,-156.987714712,21.0788973867,Molokai,254011032,-156.98771_21.07889
746,-156.987940484,21.0788932908,Molokai,254011034,-156.98794_21.07889
747,-156.988461725,21.077578933,Molokai,254011041,-156.98846_21.07757
748,-156.988282974,21.0780459359,Molokai,254011043,-156.98828_21.07804
749,-156.99793752,21.0843808938,Molokai,254004011,-156.99793_21.08438
750,-156.998559605,21.084227924,Molokai,254004012,-156.99855_21.08422
751,-156.998539984,21.0845863682,Molokai,254004014,-156.99853_21.08458
752,-156.998346653,21.0848572295,Molokai,254004015,-156.99834_21.08485
753,-156.998265104,21.0851102006,Molokai,254004016,-156.99826_21.08511
754,-156.998012671,21.0855213583,Molokai,254004017,-156.99801_21.08552
755,-156.997857704,21.0857847862,Molokai,254004018,-156.99785_21.08578
756,-156.997755874,21.0861410378,Molokai,254004019,-156.99775_21.08614
757,-156.999078599,21.0850033445,Molokai,254004025,-156.99907_21.08500
758,-156.999515894,21.0845941774,Molokai,254004027,-156.99951_21.08459
759,-157.00003809,21.0848057292,Molokai,254004028,-157.00003_21.08480
760,-156.999690764,21.0853882444,Molokai,254004030,-156.99969_21.08538
761,-156.999518086,21.0856784178,Molokai,254004031,-156.99951_21.08567
762,-156.999344713,21.085967182,Molokai,254004032,-156.99934_21.08596
763,-156.998510825,21.0868535343,Molokai,254004036,-156.99851_21.08685
764,-156.997826342,21.0866541338,Molokai,254004038,-156.99782_21.08665
765,-156.997486582,21.0865670174,Molokai,254004039,-156.99748_21.08656
766,-156.997215308,21.0863538633,Molokai,254004040,-156.99721_21.08635
767,-156.997097665,21.0865685956,Molokai,254004041,-156.99709_21.08656
768,-156.996798412,21.086492279,Molokai,254004043,-156.99679_21.08649
769,-156.997583825,21.0849627755,Molokai,254004044,-156.99758_21.08496
770,-156.998184044,21.0853002599,Molokai,254004045,-156.99818_21.08530
771,-156.998716958,21.0839942648,Molokai,254004046,-156.99871_21.08399
772,-156.997804381,21.0859661051,Molokai,254004047,-156.99780_21.08596
773,-156.998251292,21.085598067,Molokai,254004048,-156.99825_21.08559
774,-156.998538217,21.0856828785,Molokai,254004085,-156.99853_21.08568
775,-156.997760683,21.0846762273,Molokai,254004087,-156.99776_21.08467
776,-157.001325124,21.0810124107,Molokai,254005018,-157.00132_21.08101
777,-157.001185462,21.0809823379,Molokai,254005019,-157.00118_21.08098
778,-157.001065952,21.0808691853,Molokai,254005020,-157.00106_21.08086
779,-157.000215671,21.0806240173,Molokai,254005025,-157.00021_21.08062
780,-157.002202666,21.08164779,Molokai,254005028,-157.00220_21.08164
781,-157.001705509,21.0816896957,Molokai,254005031,-157.00170_21.08168
782,-157.001419092,21.0815784924,Molokai,254005032,-157.00141_21.08157
783,-157.00127494,21.0815813966,Molokai,254005033,-157.00127_21.08158
784,-157.00098241,21.0815174382,Molokai,254005035,-157.00098_21.08151
785,-157.000835359,21.0814820975,Molokai,254005036,-157.00083_21.08148
786,-157.000691362,21.0814431955,Molokai,254005037,-157.00069_21.08144
787,-157.00044476,21.0813903244,Molokai,254005038,-157.00044_21.08139
788,-157.000033374,21.0812378334,Molokai,254005040,-157.00003_21.08123
789,-156.96307864,21.0684511039,Molokai,254017006,-156.96307_21.06845
790,-156.964258775,21.0689377305,Molokai,254017011,-156.96425_21.06893
791,-156.965811158,21.0693674966,Molokai,254017017,-156.96581_21.06936
792,-156.966326149,21.0694389808,Molokai,254017021,-156.96632_21.06943
793,-156.967179721,21.0698005151,Molokai,254017025,-156.96717_21.06980
794,-156.967386185,21.0698774295,Molokai,254017026,-156.96738_21.06987
795,-156.967599206,21.0699684333,Molokai,254017027,-156.96759_21.06996
796,-156.967842195,21.0700544258,Molokai,254017028,-156.96784_21.07005
797,-156.969741716,21.0704785669,Molokai,254017032,-156.96974_21.07047
798,-156.969975196,21.0705126091,Molokai,254017033,-156.96997_21.07051
799,-156.970430653,21.0705698564,Molokai,254017035,-156.97043_21.07056
800,-156.970633515,21.0705938003,Molokai,254017036,-156.97063_21.07059
801,-156.971064606,21.0706210135,Molokai,254017038,-156.97106_21.07062
802,-156.999626623,21.0801158001,Molokai,254002018,-156.99962_21.08011
803,-156.99918166,21.0800533696,Molokai,254002028,-156.99918_21.08005
804,-156.999047333,21.0802183669,Molokai,254002029,-156.99904_21.08021
805,-156.998431857,21.0798180148,Molokai,254002032,-156.99843_21.07981
806,-156.997950731,21.0805078542,Molokai,254002047,-156.99795_21.08050
807,-156.996267495,21.0797901466,Molokai,254002052,-156.99626_21.07979
808,-156.995873788,21.0793210763,Molokai,254002057,-156.99587_21.07932
809,-156.995521472,21.0791903548,Molokai,254002058,-156.99552_21.07919
810,-156.995285023,21.0790992915,Molokai,254002059,-156.99528_21.07909
811,-156.995220436,21.079514267,Molokai,254002061,-156.99522_21.07951
812,-156.995002251,21.0799758928,Molokai,254002064,-156.99500_21.07997
813,-156.995797143,21.079743208,Molokai,254002067,-156.99579_21.07974
814,-156.998462777,21.080585369,Molokai,254002072,-156.99846_21.08058
815,-156.981741303,21.0772630095,Molokai,254003019,-156.98174_21.07726
816,-156.956472631,21.0849575568,Molokai,254003028,-156.95647_21.08495
817,-156.993406231,21.0780355754,Molokai,254006004,-156.99340_21.07803
818,-156.992473587,21.0777738812,Molokai,254006006,-156.99247_21.07777
819,-156.991838374,21.0775999116,Molokai,254006008,-156.99183_21.07759
820,-156.991489898,21.0775802663,Molokai,254006009,-156.99148_21.07758
821,-156.991074468,21.0775424458,Molokai,254006010,-156.99107_21.07754
822,-156.990623562,21.0774384997,Molokai,254006011,-156.99062_21.07743
823,-156.990167127,21.0772958216,Molokai,254006012,-156.99016_21.07729
824,-156.989799341,21.0771765155,Molokai,254006013,-156.98979_21.07717
825,-156.986285623,21.0765346512,Molokai,254006014,-156.98628_21.07653
826,-156.985767974,21.0763000236,Molokai,254006015,-156.98576_21.07630
827,-156.985242473,21.076073443,Molokai,254006016,-156.98524_21.07607
828,-156.984725696,21.0758419493,Molokai,254006017,-156.98472_21.07584
829,-156.981195993,21.0733540539,Molokai,254006019,-156.98119_21.07335
830,-156.980595049,21.073247723,Molokai,254006020,-156.98059_21.07324
831,-156.999204142,21.0823684155,Molokai,254009006,-156.99920_21.08236
832,-156.999269183,21.0820173994,Molokai,254009007,-156.99926_21.08201
833,-156.999490753,21.0814334025,Molokai,254009010,-156.99949_21.08143
834,-157.000352446,21.0817859701,Molokai,254009011,-157.00035_21.08178
835,-156.999762171,21.0826800586,Molokai,254009014,-156.99976_21.08268
836,-156.999580831,21.0829650573,Molokai,254009015,-156.99958_21.08296
837,-156.999003286,21.0835356913,Molokai,254009017,-156.99900_21.08353
838,-156.999301409,21.0837137919,Molokai,254009018,-156.99930_21.08371
839,-156.999566239,21.0838718027,Molokai,254009019,-156.99956_21.08387
840,-156.999749763,21.0841404696,Molokai,254009020,-156.99974_21.08414
841,-156.99999182,21.083502236,Molokai,254009021,-156.99999_21.08350
842,-157.000000768,21.0832127462,Molokai,254009022,-157.00000_21.08321
843,-157.000299833,21.0829967786,Molokai,254009023,-157.00029_21.08299
844,-157.000474566,21.0827071277,Molokai,254009024,-157.00047_21.08270
845,-157.000963288,21.0822501789,Molokai,254009026,-157.00096_21.08225
846,-157.000906729,21.081849343,Molokai,254009027,-157.00090_21.08184
847,-157.001280553,21.0824888705,Molokai,254009029,-157.00128_21.08248
848,-157.001256664,21.082777556,Molokai,254009030,-157.00125_21.08277
849,-157.001082553,21.083067785,Molokai,254009031,-157.00108_21.08306
850,-157.000645975,21.0837898537,Molokai,254009033,-157.00064_21.08378
851,-156.781312874,21.0839627576,Molokai,257004036,-156.78131_21.08396
852,-156.780331869,21.0857710231,Molokai,257004039,-156.78033_21.08577
853,-156.770765788,21.0897366612,Molokai,257004040,-156.77076_21.08973
854,-156.775268987,21.0883096619,Molokai,257004044,-156.77526_21.08830
855,-156.775554164,21.0887287179,Molokai,257004045,-156.77555_21.08872
856,-156.771154994,21.0885573285,Molokai,257004050,-156.77115_21.08855
857,-156.773634784,21.0862788783,Molokai,257004052,-156.77363_21.08627
858,-156.77925697,21.0844114302,Molokai,257004056,-156.77925_21.08441
859,-156.826548374,21.0627894002,Molokai,257011061,-156.82654_21.06278
860,-156.826796613,21.0626689801,Molokai,257011062,-156.82679_21.06266
861,-156.827323438,21.0620491714,Molokai,257011063,-156.82732_21.06204
862,-156.82823361,21.0655649945,Molokai,257011065,-156.82823_21.06556
863,-156.824366269,21.0643631796,Molokai,257011066,-156.82436_21.06436
864,-156.824594228,21.0641709248,Molokai,257011067,-156.82459_21.06417
865,-156.824837408,21.0641907307,Molokai,257011068,-156.82483_21.06419
866,-156.824973907,21.0644355985,Molokai,257011069,-156.82497_21.06443
867,-156.825060936,21.0646642751,Molokai,257011070,-156.82506_21.06466
868,-156.824764976,21.0646217391,Molokai,257011071,-156.82476_21.06462
869,-156.82484161,21.0648156787,Molokai,257011072,-156.82484_21.06481
870,-156.824660962,21.0649380373,Molokai,257011073,-156.82466_21.06493
871,-156.824499186,21.0647740875,Molokai,257011074,-156.82449_21.06477
872,-156.82442731,21.0650943816,Molokai,257011075,-156.82442_21.06509
873,-156.824317954,21.064894251,Molokai,257011076,-156.82431_21.06489
874,-156.824237545,21.0652174944,Molokai,257011077,-156.82423_21.06521
875,-156.824075334,21.0650554088,Molokai,257011078,-156.82407_21.06505
876,-156.823999514,21.0653957509,Molokai,257011079,-156.82399_21.06539
877,-156.823924529,21.0651970649,Molokai,257011080,-156.82392_21.06519
878,-156.823785374,21.0655239826,Molokai,257011081,-156.82378_21.06552
879,-156.966242541,21.0780086903,Molokai,254016040,-156.96624_21.07800
880,-156.823644912,21.0653198287,Molokai,257011082,-156.82364_21.06531
881,-157.035407688,21.0986121859,Molokai,252032049,-157.03540_21.09861
882,-157.035621619,21.1016841254,Molokai,252032059,-157.03562_21.10168
883,-156.998777738,21.0820057017,Molokai,254010006,-156.99877_21.08200
884,-156.998642306,21.0822030975,Molokai,254010007,-156.99864_21.08220
885,-156.99839299,21.082577787,Molokai,254010009,-156.99839_21.08257
886,-156.988702248,21.0788112456,Molokai,254011044,-156.98870_21.07881
887,-156.935448098,21.0689905307,Molokai,254014053,-156.93544_21.06899
888,-156.941075769,21.0673051082,Molokai,254014078,-156.94107_21.06730
889,-156.94365259,21.0687464876,Molokai,254014083,-156.94365_21.06874
890,-156.959009842,21.0689773317,Molokai,254015003,-156.95900_21.06897
891,-156.961972341,21.0710728684,Molokai,254015008,-156.96197_21.07107
892,-156.959738163,21.0710982812,Molokai,254015039,-156.95973_21.07109
893,-156.968663818,21.0717008106,Molokai,254016024,-156.96866_21.07170
894,-156.956491735,21.0667007305,Molokai,254018028,-156.95649_21.06670
895,-156.911930749,21.05762792,Molokai,255001018,-156.91193_21.05762
896,-156.911039122,21.05740408,Molokai,255001028,-156.91103_21.05740
897,-156.879371588,21.0485274241,Molokai,255002004,-156.87937_21.04852
898,-156.881817393,21.05436032,Molokai,255002018,-156.88181_21.05436
899,-156.832824112,21.0599074553,Molokai,256001030,-156.83282_21.05990
900,-156.829265632,21.0619651948,Molokai,256001051,-156.82926_21.06196
901,-156.830229702,21.0617460669,Molokai,256001060,-156.83022_21.06174
902,-156.829464569,21.0632582314,Molokai,256002001,-156.82946_21.06325
903,-156.829362925,21.0631640135,Molokai,256002002,-156.82936_21.06316
904,-156.83011881,21.0631104918,Molokai,256002003,-156.83011_21.06311
905,-156.834358906,21.0599552229,Molokai,256002009,-156.83435_21.05995
906,-156.834066747,21.0613840017,Molokai,256002014,-156.83406_21.06138
907,-156.833530878,21.0613983611,Molokai,256002015,-156.83353_21.06139
908,-156.832188589,21.0628403848,Molokai,256002018,-156.83218_21.06284
909,-156.834311404,21.062700576,Molokai,256002021,-156.83431_21.06270
910,-156.775531335,21.0847778337,Molokai,257004024,-156.77553_21.08477
911,-156.77942375,21.0855422694,Molokai,257004027,-156.77942_21.08554
912,-156.7788467,21.0848132971,Molokai,257004028,-156.77884_21.08481
913,-156.771273417,21.0881161551,Molokai,257004060,-156.77127_21.08811
914,-156.795773058,21.0939114398,Molokai,257005014,-156.79577_21.09391
915,-156.7867382,21.086737848,Molokai,257005015,-156.78673_21.08673
916,-157.021086479,21.1520358093,Molokai,252012030,-157.02108_21.15203
917,-156.759979654,21.0964261176,Molokai,257001058,-156.75997_21.09642
918,-157.035372157,21.1040469434,Molokai,252032026,-157.03537_21.10404
919,-157.033550028,21.1044730522,Molokai,252032022,-157.03355_21.10447
920,-156.833485738,21.0581703715,Molokai,256003003,-156.83348_21.05817
921,-156.834281327,21.0574354335,Molokai,256003006,-156.83428_21.05743
922,-156.834782889,21.057246938,Molokai,256003007,-156.83478_21.05724
923,-156.797914452,21.0732470053,Molokai,257007065,-156.79791_21.07324
924,-156.835928748,21.0569182665,Molokai,256003013,-156.83592_21.05691
925,-156.835215645,21.0566511746,Molokai,256003016,-156.83521_21.05665
926,-156.835725259,21.0574446767,Molokai,256003017,-156.83572_21.05744
927,-156.834686862,21.0580159929,Molokai,256003021,-156.83468_21.05801
928,-156.834284527,21.0577241843,Molokai,256003022,-156.83428_21.05772
929,-156.833462543,21.059256376,Molokai,256003034,-156.83346_21.05925
930,-156.835170849,21.056108758,Molokai,256003037,-156.83517_21.05610
931,-156.834294,21.0585173735,Molokai,256003038,-156.83429_21.05851
932,-156.834133983,21.0586107496,Molokai,256003039,-156.83413_21.05861
933,-156.83560031,21.0570963122,Molokai,256003040,-156.83560_21.05709
934,-156.877696205,21.0551305128,Molokai,256007054,-156.87769_21.05513
935,-156.877847858,21.0550659719,Molokai,256007055,-156.87784_21.05506
936,-156.863853727,21.0523710711,Molokai,256008001,-156.86385_21.05237
937,-156.86770616,21.0540609232,Molokai,256008002,-156.86770_21.05406
938,-156.872101333,21.0526089833,Molokai,256008005,-156.87210_21.05260
939,-156.87376963,21.0515115122,Molokai,256008009,-156.87376_21.05151
940,-156.874019248,21.0515213055,Molokai,256008010,-156.87401_21.05152
941,-156.874288045,21.0514910686,Molokai,256008011,-156.87428_21.05149
942,-156.877541124,21.0471804038,Molokai,256008016,-156.87754_21.04718
943,-156.867324379,21.0541498807,Molokai,256008018,-156.86732_21.05414
944,-156.86697857,21.0542857894,Molokai,256008019,-156.86697_21.05428
945,-156.870247309,21.0522248614,Molokai,256008021,-156.87024_21.05222
946,-156.867537936,21.0518781809,Molokai,256009003,-156.86753_21.05187
947,-156.761516326,21.0964725042,Molokai,257001035,-156.76151_21.09647
948,-156.761288182,21.0999140583,Molokai,257001039,-156.76128_21.09991
949,-156.760617603,21.0976944712,Molokai,257001051,-156.76061_21.09769
950,-156.759220574,21.0961966649,Molokai,257001063,-156.75922_21.09619
951,-156.758166876,21.096904576,Molokai,257001066,-156.75816_21.09690
952,-156.757782162,21.0971472142,Molokai,257001067,-156.75778_21.09714
953,-156.757322782,21.0975882293,Molokai,257001068,-156.75732_21.09758
954,-156.757534748,21.0973913742,Molokai,257001078,-156.75753_21.09739
955,-156.756317482,21.0984433595,Molokai,257003003,-156.75631_21.09844
956,-156.756425219,21.0983491085,Molokai,257003005,-156.75642_21.09834
957,-156.756994306,21.0986189267,Molokai,257003007,-156.75699_21.09861
958,-156.83557121,21.0568090472,Molokai,256003041,-156.83557_21.05680
959,-156.8462524,21.0635480321,Molokai,256004002,-156.84625_21.06354
960,-156.84255483,21.0592329063,Molokai,256004005,-156.84255_21.05923
961,-156.842982019,21.0584243515,Molokai,256004007,-156.84298_21.05842
962,-156.843170678,21.0565352132,Molokai,256004010,-156.84317_21.05653
