,Uid,Flikr_ID,Flikr_X,Flikr_Y
301,-157.02861_21.09604,flk_2012_Maui,-157.032052048,21.0918958424
302,-157.03177_21.09674,flk_2022_Maui,-157.034427882,21.0941812922
303,-157.03387_21.09658,flk_2022_Maui,-157.034427882,21.0941812922
304,-157.04190_21.09985,flk_2038_Maui,-157.041615041,21.0965223527
305,-157.04395_21.10145,flk_2037_Maui,-157.044020673,21.0965501211
306,-157.04702_21.10328,flk_2036_Maui,-157.046426309,21.0965778554
307,-157.04836_21.10315,flk_2035_Maui,-157.04883195,21.0966055556
308,-157.04870_21.10500,flk_2035_Maui,-157.04883195,21.0966055556
309,-157.04969_21.10587,flk_2035_Maui,-157.04883195,21.0966055556
310,-157.04145_21.10320,flk_2038_Maui,-157.041615041,21.0965223527
311,-157.04297_21.10333,flk_2037_Maui,-157.044020673,21.0965501211
312,-157.04397_21.10364,flk_2037_Maui,-157.044020673,21.0965501211
313,-157.04511_21.10404,flk_2036_Maui,-157.046426309,21.0965778554
314,-157.04587_21.10469,flk_2036_Maui,-157.046426309,21.0965778554
315,-157.04715_21.10509,flk_2036_Maui,-157.046426309,21.0965778554
316,-156.99801_21.08314,flk_1886_Maui,-156.998526064,21.0802141696
317,-156.99752_21.08390,flk_1886_Maui,-156.998526064,21.0802141696
318,-156.99739_21.08409,flk_1886_Maui,-156.998526064,21.0802141696
319,-156.99713_21.08446,flk_1886_Maui,-156.998526064,21.0802141696
320,-156.99701_21.08465,flk_1886_Maui,-156.998526064,21.0802141696
321,-156.99687_21.08485,flk_1886_Maui,-156.998526064,21.0802141696
322,-156.99658_21.08527,flk_1886_Maui,-156.998526064,21.0802141696
323,-156.99621_21.08582,flk_1886_Maui,-156.998526064,21.0802141696
324,-156.99862_21.08139,flk_1886_Maui,-156.998526064,21.0802141696
325,-156.99822_21.08195,flk_1886_Maui,-156.998526064,21.0802141696
326,-156.99810_21.08214,flk_1886_Maui,-156.998526064,21.0802141696
327,-156.99797_21.08233,flk_1886_Maui,-156.998526064,21.0802141696
328,-156.99784_21.08252,flk_1886_Maui,-156.998526064,21.0802141696
329,-156.99772_21.08271,flk_1886_Maui,-156.998526064,21.0802141696
330,-156.99747_21.08308,flk_1886_Maui,-156.998526064,21.0802141696
331,-156.99735_21.08327,flk_1886_Maui,-156.998526064,21.0802141696
332,-156.99704_21.08340,flk_1886_Maui,-156.998526064,21.0802141696
333,-156.99692_21.08357,flk_1886_Maui,-156.998526064,21.0802141696
334,-156.99669_21.08381,flk_1886_Maui,-156.998526064,21.0802141696
335,-156.99684_21.08402,flk_1886_Maui,-156.998526064,21.0802141696
336,-156.99671_21.08420,flk_1886_Maui,-156.998526064,21.0802141696
337,-156.99658_21.08439,flk_1886_Maui,-156.998526064,21.0802141696
338,-156.98834_21.07849,flk_1878_Maui,-156.991340506,21.0778713934
339,-156.98783_21.07813,flk_1869_Maui,-156.98656041,21.0755568864
340,-156.98773_21.07839,flk_1868_Maui,-156.988965624,21.0755854086
341,-156.98755_21.07805,flk_1869_Maui,-156.98656041,21.0755568864
342,-156.98738_21.07798,flk_1869_Maui,-156.98656041,21.0755568864
343,-156.98685_21.07802,flk_1869_Maui,-156.98656041,21.0755568864
344,-156.98655_21.07763,flk_1869_Maui,-156.98656041,21.0755568864
345,-156.98645_21.07850,flk_1869_Maui,-156.98656041,21.0755568864
346,-156.98667_21.07856,flk_1868_Maui,-156.988965624,21.0755854086
347,-156.98688_21.07864,flk_1868_Maui,-156.988965624,21.0755854086
348,-156.98735_21.07867,flk_1868_Maui,-156.988965624,21.0755854086
349,-157.00588_21.16273,flk_2088_Maui,-157.096859233,21.1039253013
350,-157.00612_21.16270,flk_2088_Maui,-157.096859233,21.1039253013
351,-157.00625_21.16290,flk_2088_Maui,-157.096859233,21.1039253013
352,-157.06633_21.18101,flk_2421_Maui,-157.066876416,21.1893868247
353,-157.06786_21.18123,flk_2421_Maui,-157.066876416,21.1893868247
354,-157.06942_21.18156,flk_2420_Maui,-157.069283585,21.1894143496
355,-157.07098_21.18190,flk_2420_Maui,-157.069283585,21.1894143496
356,-157.07255_21.18223,flk_2418_Maui,-157.074097933,21.1894692967
357,-157.07566_21.18292,flk_2417_Maui,-157.076505112,21.1894967189
358,-156.85161_21.05797,flk_1806_Maui,-156.852101918,21.0581042264
359,-156.87697_21.04899,flk_1748_Maui,-156.878714151,21.0471500809
360,-156.87755_21.04803,flk_1748_Maui,0.0,0.0
361,-156.87726_21.04898,flk_1748_Maui,-156.878714151,21.0471500809
362,-156.76117_21.09520,flk_2060_Maui,0.0,0.0
363,-156.76187_21.09609,flk_2059_Maui,0.0,0.0
364,-156.76199_21.09639,flk_2059_Maui,0.0,0.0
365,-156.98789_21.07911,flk_1868_Maui,-156.988965624,21.0755854086
366,-156.98706_21.07882,flk_1868_Maui,-156.988965624,21.0755854086
367,-157.00248_21.08288,flk_1884_Maui,-157.003336682,21.0802708527
368,-157.00237_21.08303,flk_1884_Maui,-157.003336682,21.0802708527
369,-157.00226_21.08318,flk_1884_Maui,-157.003336682,21.0802708527
370,-157.00215_21.08333,flk_1884_Maui,-157.003336682,21.0802708527
371,-157.00204_21.08347,flk_1884_Maui,-157.003336682,21.0802708527
372,-157.00193_21.08362,flk_1884_Maui,-157.003336682,21.0802708527
373,-157.00161_21.08407,flk_1884_Maui,-157.003336682,21.0802708527
374,-157.00138_21.08437,flk_1884_Maui,-157.003336682,21.0802708527
375,-157.00115_21.08468,flk_1884_Maui,-157.003336682,21.0802708527
376,-157.00103_21.08485,flk_1884_Maui,-157.003336682,21.0802708527
377,-157.00090_21.08503,flk_1884_Maui,-157.003336682,21.0802708527
378,-157.00076_21.08522,flk_1884_Maui,-157.003336682,21.0802708527
379,-157.00061_21.08541,flk_1884_Maui,-157.003336682,21.0802708527
380,-157.00046_21.08562,flk_1884_Maui,-157.003336682,21.0802708527
381,-157.00030_21.08585,flk_1884_Maui,-157.003336682,21.0802708527
382,-157.00013_21.08608,flk_1884_Maui,-157.003336682,21.0802708527
383,-156.95339_21.06640,flk_1831_Maui,0.0,0.0
384,-156.95436_21.06659,flk_1830_Maui,0.0,0.0
385,-156.95454_21.06661,flk_1830_Maui,0.0,0.0
386,-156.95471_21.06662,flk_1830_Maui,0.0,0.0
387,-156.79584_21.07375,flk_1871_Maui,0.0,0.0
388,-157.09732_21.16916,flk_2442_Maui,-157.105333996,21.1943383529
389,-157.09888_21.16950,flk_2441_Maui,-157.107741299,21.1943653361
390,-157.08724_21.16317,flk_2467_Maui,-157.102897868,21.1965689513
391,-157.08664_21.17198,flk_2468_Maui,-157.100490537,21.1965418964
392,-157.08726_21.17619,flk_2446_Maui,-157.095704824,21.1942300776
393,-156.76241_21.09543,flk_2059_Maui,0.0,0.0
394,-156.77030_21.09000,flk_2023_Maui,0.0,0.0
395,-156.77278_21.08783,flk_1988_Maui,0.0,0.0
396,-156.77363_21.08723,flk_1987_Maui,0.0,0.0
397,-156.77535_21.08943,flk_1987_Maui,-156.774716186,21.0864567298
398,-156.77466_21.08658,flk_1987_Maui,0.0,0.0
399,-156.79158_21.07644,flk_1879_Maui,0.0,0.0
400,-156.79130_21.07665,flk_1887_Maui,0.0,0.0
401,-156.78955_21.07762,flk_1887_Maui,0.0,0.0
402,-156.78581_21.08057,flk_1899_Maui,0.0,0.0
403,-156.79344_21.07649,flk_1871_Maui,-156.794156705,21.0731648385
404,-157.00011_21.16149,flk_2057_Maui,-157.056019502,21.0989460313
405,-157.00730_21.16189,flk_2087_Maui,-157.099265063,21.1039522952
406,-157.00744_21.16210,flk_2087_Maui,-157.099265063,21.1039522952
407,-157.00755_21.16234,flk_2087_Maui,-157.099265063,21.1039522952
408,-157.00739_21.16247,flk_2087_Maui,-157.099265063,21.1039522952
409,-157.00715_21.16255,flk_2466_Maui,-157.114934583,21.1967037116
410,-157.08975_21.17270,flk_2468_Maui,-157.100490537,21.1965418964
411,-157.09102_21.17271,flk_2468_Maui,-157.100490537,21.1965418964
412,-157.09193_21.17720,flk_2445_Maui,-157.098112111,21.1942571978
413,-157.09363_21.17756,flk_2468_Maui,-157.100490537,21.1965418964
414,-157.09675_21.17823,flk_2468_Maui,-157.100490537,21.1965418964
415,-157.09919_21.17482,flk_2442_Maui,-157.105333996,21.1943383529
416,-157.09778_21.18070,flk_2468_Maui,-157.100490537,21.1965418964
417,-157.10038_21.17677,flk_2467_Maui,-157.102897868,21.1965689513
418,-157.10051_21.18298,flk_2467_Maui,-157.102897868,21.1965689513
419,-157.10779_21.18060,flk_2440_Maui,-157.110148605,21.194392285
420,-157.10935_21.18094,flk_2439_Maui,-157.112555915,21.1944191997
421,-157.11091_21.18127,flk_2439_Maui,-157.112555915,21.1944191997
422,-157.10076_21.16599,flk_2441_Maui,-157.107741299,21.1943653361
423,-157.10105_21.16606,flk_2440_Maui,-157.110148605,21.194392285
424,-157.10134_21.16612,flk_2440_Maui,-157.110148605,21.194392285
425,-157.10163_21.16618,flk_2440_Maui,-157.110148605,21.194392285
426,-157.10192_21.16624,flk_2440_Maui,-157.110148605,21.194392285
427,-157.10011_21.17367,flk_2442_Maui,-157.105333996,21.1943383529
428,-157.09982_21.17361,flk_2442_Maui,-157.105333996,21.1943383529
429,-157.09953_21.17355,flk_2442_Maui,-157.105333996,21.1943383529
430,-157.09895_21.17342,flk_2442_Maui,-157.105333996,21.1943383529
431,-157.10407_21.16835,flk_2440_Maui,-157.110148605,21.194392285
432,-157.10525_21.17087,flk_2440_Maui,-157.110148605,21.194392285
433,-157.10681_21.17120,flk_2439_Maui,-157.112555915,21.1944191997
434,-157.10837_21.17153,flk_2439_Maui,-157.112555915,21.1944191997
435,-157.10992_21.17187,flk_2439_Maui,-157.112555915,21.1944191997
436,-157.11139_21.17218,flk_2439_Maui,-157.112555915,21.1944191997
437,-157.11328_21.17635,flk_2466_Maui,-157.114934583,21.1967037116
438,-157.11397_21.17349,flk_2466_Maui,-157.114934583,21.1967037116
439,-156.97155_21.07065,flk_1852_Maui,0.0,0.0
440,-156.96346_21.06887,flk_1842_Maui,0.0,0.0
441,-156.96478_21.06915,flk_1841_Maui,0.0,0.0
442,-156.96024_21.06768,flk_1843_Maui,0.0,0.0
443,-156.75801_21.10079,flk_2091_Maui,0.0,0.0
444,-156.75281_21.10168,flk_2095_Maui,0.0,0.0
445,-156.75338_21.10124,flk_2095_Maui,0.0,0.0
446,-157.00697_21.16247,flk_2466_Maui,-157.114934583,21.1967037116
447,-156.98841_21.07668,flk_1868_Maui,0.0,0.0
448,-156.98821_21.07658,flk_1868_Maui,0.0,0.0
449,-156.98719_21.07612,flk_1869_Maui,0.0,0.0
450,-156.98801_21.07649,flk_1868_Maui,0.0,0.0
451,-156.97832_21.07236,flk_1860_Maui,0.0,0.0
452,-156.97811_21.07225,flk_1860_Maui,0.0,0.0
453,-156.98953_21.07709,flk_1868_Maui,0.0,0.0
454,-156.98861_21.07676,flk_1868_Maui,0.0,0.0
455,-156.98921_21.07709,flk_1868_Maui,0.0,0.0
456,-156.98747_21.07630,flk_1869_Maui,0.0,0.0
457,-156.98760_21.07619,flk_1869_Maui,0.0,0.0
458,-156.98250_21.07395,flk_1859_Maui,-156.98178047,21.0732422559
459,-156.98223_21.07383,flk_1859_Maui,-156.98178047,21.0732422559
460,-156.98197_21.07368,flk_1859_Maui,-156.98178047,21.0732422559
461,-156.98025_21.07313,flk_1860_Maui,0.0,0.0
462,-156.97987_21.07299,flk_1860_Maui,0.0,0.0
463,-157.01101_21.08273,flk_1897_Maui,0.0,0.0
464,-157.01126_21.08286,flk_1897_Maui,0.0,0.0
465,-157.01151_21.08300,flk_1896_Maui,-157.012927948,21.0826413357
466,-157.01206_21.08326,flk_1896_Maui,-157.012927948,21.0826413357
467,-157.01233_21.08334,flk_1896_Maui,-157.012927948,21.0826413357
468,-157.01263_21.08345,flk_1896_Maui,0.0,0.0
469,-157.01290_21.08353,flk_1896_Maui,0.0,0.0
470,-157.01242_21.08416,flk_1896_Maui,-157.012927948,21.0826413357
471,-157.01203_21.08385,flk_1896_Maui,-157.012927948,21.0826413357
472,-157.01178_21.08374,flk_1896_Maui,-157.012927948,21.0826413357
473,-157.01152_21.08362,flk_1896_Maui,-157.012927948,21.0826413357
474,-157.01126_21.08350,flk_1897_Maui,-157.010522585,21.082613144
475,-157.01074_21.08326,flk_1897_Maui,-157.010522585,21.082613144
476,-157.01049_21.08375,flk_1897_Maui,-157.010522585,21.082613144
477,-157.01075_21.08388,flk_1897_Maui,-157.010522585,21.082613144
478,-157.01101_21.08400,flk_1897_Maui,-157.010522585,21.082613144
479,-157.01126_21.08412,flk_1897_Maui,-157.010522585,21.082613144
480,-157.01152_21.08424,flk_1896_Maui,-157.012927948,21.0826413357
481,-157.01177_21.08436,flk_1896_Maui,-157.012927948,21.0826413357
482,-157.01230_21.08440,flk_1896_Maui,-157.012927948,21.0826413357
483,-157.01216_21.08467,flk_1896_Maui,-157.012927948,21.0826413357
484,-157.00911_21.08191,flk_1898_Maui,0.0,0.0
485,-157.00945_21.08203,flk_1897_Maui,0.0,0.0
486,-157.00970_21.08213,flk_1897_Maui,0.0,0.0
487,-157.00996_21.08225,flk_1897_Maui,0.0,0.0
488,-157.01021_21.08236,flk_1897_Maui,0.0,0.0
489,-157.01049_21.08251,flk_1897_Maui,0.0,0.0
490,-157.01075_21.08262,flk_1897_Maui,0.0,0.0
491,-157.01048_21.08314,flk_1897_Maui,-157.010522585,21.082613144
492,-157.01022_21.08302,flk_1897_Maui,-157.010522585,21.082613144
493,-157.00996_21.08290,flk_1897_Maui,0.0,0.0
494,-157.00970_21.08278,flk_1897_Maui,0.0,0.0
495,-157.00945_21.08266,flk_1897_Maui,0.0,0.0
496,-157.00919_21.08255,flk_1898_Maui,0.0,0.0
497,-157.00883_21.08237,flk_1898_Maui,0.0,0.0
498,-157.00856_21.08282,flk_1898_Maui,0.0,0.0
499,-157.00895_21.08300,flk_1897_Maui,-157.010522585,21.082613144
500,-157.00921_21.08313,flk_1897_Maui,-157.010522585,21.082613144
501,-157.00946_21.08325,flk_1897_Maui,-157.010522585,21.082613144
502,-157.00971_21.08337,flk_1897_Maui,-157.010522585,21.082613144
503,-157.00997_21.08350,flk_1897_Maui,-157.010522585,21.082613144
504,-157.01022_21.08362,flk_1897_Maui,-157.010522585,21.082613144
505,-156.99849_21.08352,flk_1886_Maui,-156.998526064,21.0802141696
506,-156.99829_21.08336,flk_1886_Maui,-156.998526064,21.0802141696
507,-156.99868_21.08323,flk_1886_Maui,-156.998526064,21.0802141696
508,-156.99886_21.08296,flk_1886_Maui,-156.998526064,21.0802141696
509,-156.79552_21.07381,flk_1871_Maui,0.0,0.0
510,-156.79419_21.07601,flk_1871_Maui,-156.794156705,21.0731648385
511,-156.79606_21.07158,flk_1863_Maui,0.0,0.0
512,-156.80277_21.07127,flk_1861_Maui,-156.801404546,21.071001249
513,-156.79589_21.07464,flk_1871_Maui,-156.794156705,21.0731648385
514,-156.79631_21.07147,flk_1863_Maui,0.0,0.0
515,-156.80188_21.07240,flk_1861_Maui,-156.801404546,21.071001249
516,-156.79894_21.07317,flk_1862_Maui,-156.798999696,21.070970076
517,-156.79790_21.07365,flk_1862_Maui,0.0,0.0
518,-156.79687_21.07364,flk_1871_Maui,0.0,0.0
519,-156.80129_21.07051,flk_1861_Maui,0.0,0.0
520,-156.80416_21.06856,flk_1847_Maui,0.0,0.0
521,-156.81570_21.06772,flk_1836_Maui,-156.815932646,21.0644158387
522,-156.81191_21.06909,flk_1844_Maui,-156.811090078,21.0666111267
523,-156.80615_21.07114,flk_1846_Maui,-156.806280493,21.0665490333
524,-157.08974_21.18197,flk_2446_Maui,-157.095704824,21.1942300776
525,-157.08573_21.18110,flk_2431_Maui,-157.086104793,21.1918636599
526,-157.08944_21.18190,flk_2446_Maui,-157.095704824,21.1942300776
527,-157.08603_21.18117,flk_2431_Maui,-157.086104793,21.1918636599
528,-157.08633_21.18123,flk_2430_Maui,-157.088512029,21.191890914
529,-157.08662_21.18131,flk_2430_Maui,-157.088512029,21.191890914
530,-156.81677_21.06774,flk_1835_Maui,-156.818337418,21.0644467627
531,-156.81913_21.06789,flk_1835_Maui,-156.818337418,21.0644467627
532,-156.82418_21.06447,flk_1833_Maui,0.0,0.0
533,-157.08914_21.18184,flk_2430_Maui,-157.088512029,21.191890914
534,-157.08884_21.18177,flk_2430_Maui,-157.088512029,21.191890914
535,-157.08854_21.18171,flk_2430_Maui,-157.088512029,21.191890914
536,-157.05218_21.16225,flk_2448_Maui,-157.09089026,21.1941757344
537,-157.05414_21.16241,flk_2448_Maui,-157.09089026,21.1941757344
538,-157.05584_21.16296,flk_2448_Maui,-157.09089026,21.1941757344
539,-157.05893_21.16416,flk_2430_Maui,-157.088512029,21.191890914
540,-157.06051_21.16435,flk_2430_Maui,-157.088512029,21.191890914
541,-157.04439_21.16764,flk_2397_Maui,-157.064498654,21.1871016988
542,-157.04822_21.16631,flk_2420_Maui,-157.069283585,21.1894143496
543,-157.04833_21.16978,flk_2397_Maui,-157.064498654,21.1871016988
544,-157.04908_21.17296,flk_2398_Maui,-157.06209153,21.1870741086
545,-157.05332_21.17131,flk_2397_Maui,-157.064498654,21.1871016988
546,-157.05252_21.17614,flk_2399_Maui,-157.05968441,21.1870464842
547,-157.05238_21.17824,flk_2400_Maui,-157.057277294,21.1870188255
548,-157.05504_21.17902,flk_2399_Maui,-157.05968441,21.1870464842
549,-157.05141_21.16901,flk_2397_Maui,-157.064498654,21.1871016988
550,-157.04883_21.17107,flk_2398_Maui,-157.06209153,21.1870741086
551,-157.05693_21.16391,flk_2430_Maui,-157.088512029,21.191890914
552,-157.06987_21.15940,flk_2468_Maui,-157.100490537,21.1965418964
553,-157.06251_21.16710,flk_2416_Maui,-157.078912296,21.1895241068
554,-156.95460_21.07414,flk_1830_Maui,-156.955416469,21.066153209
555,-156.95216_21.07581,flk_1830_Maui,-156.955416469,21.066153209
556,-156.97114_21.07420,flk_1852_Maui,-156.972190448,21.0708700967
557,-156.97017_21.07985,flk_1852_Maui,-156.972190448,21.0708700967
558,-157.04770_21.10623,flk_2035_Maui,-157.04883195,21.0966055556
559,-157.02962_21.09637,flk_2012_Maui,-157.032052048,21.0918958424
560,-157.04635_21.10278,flk_2036_Maui,-157.046426309,21.0965778554
561,-157.04608_21.10267,flk_2036_Maui,-157.046426309,21.0965778554
562,-157.04583_21.10256,flk_2036_Maui,-157.046426309,21.0965778554
563,-157.04557_21.10244,flk_2036_Maui,-157.046426309,21.0965778554
564,-157.04597_21.10339,flk_2036_Maui,-157.046426309,21.0965778554
565,-157.04570_21.10329,flk_2036_Maui,-157.046426309,21.0965778554
566,-157.04545_21.10318,flk_2036_Maui,-157.046426309,21.0965778554
567,-157.04518_21.10306,flk_2036_Maui,-157.046426309,21.0965778554
568,-157.04488_21.10293,flk_2036_Maui,-157.046426309,21.0965778554
569,-157.04464_21.10283,flk_2037_Maui,-157.044020673,21.0965501211
570,-157.04413_21.10261,flk_2037_Maui,-157.044020673,21.0965501211
571,-157.04383_21.10248,flk_2037_Maui,-157.044020673,21.0965501211
572,-157.04358_21.10238,flk_2037_Maui,-157.044020673,21.0965501211
573,-157.04332_21.10227,flk_2037_Maui,-157.044020673,21.0965501211
574,-157.04308_21.10216,flk_2037_Maui,-157.044020673,21.0965501211
575,-157.03017_21.09661,flk_2022_Maui,-157.034427882,21.0941812922
576,-157.02930_21.09873,flk_2022_Maui,-157.034427882,21.0941812922
577,-157.04001_21.10254,flk_2038_Maui,-157.041615041,21.0965223527
578,-157.04677_21.10579,flk_2036_Maui,-157.046426309,21.0965778554
579,-157.04750_21.10254,flk_2035_Maui,-157.04883195,21.0966055556
580,-157.04660_21.10606,flk_2036_Maui,-157.046426309,21.0965778554
581,-157.04645_21.10637,flk_2036_Maui,-157.046426309,21.0965778554
582,-157.04719_21.10118,flk_2036_Maui,-157.046426309,21.0965778554
583,-157.04016_21.09616,flk_2039_Maui,0.0,0.0
584,-157.03982_21.09696,flk_2039_Maui,-157.039209412,21.0964945503
585,-157.04010_21.09697,flk_2039_Maui,-157.039209412,21.0964945503
586,-157.04035_21.09707,flk_2039_Maui,-157.039209412,21.0964945503
587,-157.04063_21.09715,flk_2039_Maui,-157.039209412,21.0964945503
588,-157.04093_21.09725,flk_2038_Maui,-157.041615041,21.0965223527
589,-157.04188_21.09765,flk_2038_Maui,-157.041615041,21.0965223527
590,-157.04052_21.09612,flk_2038_Maui,0.0,0.0
591,-157.03809_21.09753,flk_2039_Maui,-157.039209412,21.0964945503
592,-157.03582_21.10003,flk_2039_Maui,-157.039209412,21.0964945503
593,-157.03526_21.09955,flk_2039_Maui,-157.039209412,21.0964945503
594,-157.00020_21.08451,flk_1884_Maui,-157.003336682,21.0802708527
595,-156.99968_21.08148,flk_1886_Maui,-156.998526064,21.0802141696
596,-156.99986_21.08156,flk_1885_Maui,-157.000931371,21.0802425282
597,-157.00027_21.08333,flk_1885_Maui,-157.000931371,21.0802425282
598,-156.99951_21.08204,flk_1885_Maui,-157.000931371,21.0802425282
599,-157.00076_21.08209,flk_1884_Maui,-157.003336682,21.0802708527
600,-156.99868_21.08279,flk_1886_Maui,-156.998526064,21.0802141696
601,-156.99990_21.08364,flk_1885_Maui,-157.000931371,21.0802425282
602,-156.99902_21.08221,flk_1886_Maui,-156.998526064,21.0802141696
603,-156.99990_21.08390,flk_1885_Maui,-157.000931371,21.0802425282
604,-156.99847_21.08307,flk_1886_Maui,-156.998526064,21.0802141696
605,-157.00151_21.08258,flk_1884_Maui,-157.003336682,21.0802708527
606,-157.00160_21.08241,flk_1884_Maui,-157.003336682,21.0802708527
607,-157.00140_21.08227,flk_1884_Maui,-157.003336682,21.0802708527
608,-157.00167_21.08206,flk_1884_Maui,-157.003336682,21.0802708527
609,-157.00152_21.08197,flk_1884_Maui,-157.003336682,21.0802708527
610,-157.00115_21.08197,flk_1884_Maui,-157.003336682,21.0802708527
611,-157.05291_21.11069,flk_2057_Maui,-157.056019502,21.0989460313
612,-157.05337_21.13140,flk_2080_Maui,-157.070424535,21.1013685207
613,-157.05361_21.12899,flk_2081_Maui,-157.068018787,21.1013411208
614,-157.01722_21.15426,flk_2080_Maui,-157.070424535,21.1013685207
615,-157.01594_21.15427,flk_2080_Maui,-157.070424535,21.1013685207
